,Unnamed: 0,annotation_id,exp_split,label,label_id,text,full text doc,importance_scores
250,250,test_1744,test,0,negative,flotsam moviemaking in not it,flotsam in the sea of moviemaking not big enough for us to worry about it causing significant harm and not smelly enough to bother despising,[0.14513347 0.06443761 0.05069569 0.04656848 0.03848261]
446,446,test_920,test,0,negative,impostor feels this like an,for anyone who grew up on disney s 1950 treasure island or remembers the 1934 victor fleming classic this one feels like an impostor,[0.1306532  0.07419328 0.05504107 0.0532108  0.05263327]
233,233,test_1133,test,0,negative,ve ring imagined and imagine,imagine the james woods character from videodrome making a home movie of audrey rose and showing it to the kid from the sixth sense and you ve imagined the ring,[0.06530826 0.05409054 0.04498609 0.04149407 0.04089852]
1094,1094,test_242,test,1,positive,endearingly an with offbeat a,an endearingly offbeat romantic comedy with a great meet cute gimmick,[0.15184079 0.10803368 0.06664629 0.05755984 0.05654289]
722,722,test_11,test,1,positive,an utterly compelling who which,an utterly compelling who wrote it in which the reputation of the most famous author who ever lived comes into question,[0.13488057 0.10674714 0.09965102 0.09631447 0.06046696]
270,270,test_775,test,1,positive,gives erika is huppert that,huppert gives erika a persona that is so intriguing that you find yourself staring hypnotically at her trying to understand her and wondering if she ll crack,[0.08866464 0.08338065 0.07058587 0.0653851  0.05926424]
1050,1050,test_876,test,1,positive,is a work daring and,subversive meditative clinical and poetic the piano teacher is a daring work of genius,[0.10931265 0.09021048 0.07127035 0.05957184 0.05101892]
196,196,test_892,test,0,negative,is unsettlingly an loyal turns,this time out sade is an unsettlingly familiar figure in turns loyal and deceitful responsible and reckless idealistically selfless and coldly self interested,[0.11508116 0.10707171 0.06338027 0.04508623 0.045075  ]
747,747,test_526,test,1,positive,has compelling that a exotic,compelling as it is exotic fast runner has a plot that rivals shakespeare for intrigue treachery and murder,[0.13549122 0.09965702 0.07445969 0.06909327 0.05150109]
709,709,test_1482,test,0,negative,bad a and for all,a recipe for cinematic disaster part quentin tarantino part guy ritchie and part 1960s spy spoof it s all bad,[0.06592017 0.0637021  0.04906554 0.04146685 0.0408474 ]
1702,1702,test_1627,test,0,negative,will not the center s,the film s center will not hold,[0.12000354 0.0978986  0.08874471 0.08323502 0.06760931]
84,84,test_1404,test,0,negative,uninteresting undistinguished is tuneless are,the story itself is uninteresting and the songs are painfully undistinguished they might be giants so to be one of us may be the most tuneless tune ever composed,[0.10328664 0.06940766 0.05626933 0.04368746 0.04358649]
116,116,test_652,test,1,positive,refreshing is so to see,it is so refreshing to see robin williams turn 180 degrees from the string of insultingly innocuous and sappy fiascoes he s been making for the last several years,[0.11787113 0.10984901 0.0789007  0.06034613 0.05784914]
153,153,test_121,test,1,positive,indulge who cobbled together the,as lo fi as the special effects are the folks who cobbled nemesis together indulge the force of humanity over hardware in a way that george lucas has long forgotten,[0.09185096 0.07047291 0.05182914 0.04068895 0.04020406]
199,199,test_1033,test,0,negative,is under ultimately by pulled,a simple sometimes maddeningly slow film that has just enough charm and good acting to make it interesting but is ultimately pulled under by the pacing and lack of creativity within,[0.05129573 0.0508904  0.04774598 0.04099339 0.04023922]
912,912,test_764,test,1,positive,refreshingly a and honest touching,a refreshingly honest and ultimately touching tale of the sort of people usually ignored in contemporary american film,[0.16044384 0.11824223 0.09291328 0.05787462 0.05299861]
513,513,test_1519,test,0,negative,does t and transcends never,never quite transcends jokester status and the punchline does n t live up to barry s dead eyed perfectly chilled delivery,[0.11285686 0.06378645 0.05374007 0.05133492 0.04950647]
1767,1767,test_1039,test,0,negative,dull just incredibly s it,it s just incredibly dull,[0.11268976 0.09833264 0.08179195 0.07351904 0.06457943]
1011,1011,test_69,test,1,positive,they demonstrate that process hong,in the process they demonstrate that there s still a lot of life in hong kong cinema,[0.1377915  0.09386364 0.08301186 0.07793406 0.044083  ]
1181,1181,test_554,test,1,positive,a that respects yarn without,a yarn that respects the marvel version without becoming ensnared by it,[0.16277087 0.15603042 0.11776105 0.09685465 0.05478999]
1177,1177,test_426,test,1,positive,resolute been nakedness year as,few films this year have been as resolute in their emotional nakedness,[0.12351674 0.08431561 0.07408537 0.05623954 0.05160012]
1392,1392,test_1353,test,0,negative,bad just another been would,without september 11 collateral damage would have been just another bad movie,[0.09558602 0.06852902 0.06660095 0.06214051 0.04467487]
710,710,test_1523,test,0,negative,shelved repackaged looks this and,this film looks like it was produced in 1954 shelved for 48 years and repackaged for a 2002 audience,[0.08443591 0.08057414 0.06225657 0.05331573 0.04871114]
1385,1385,test_1217,test,0,negative,tiresome gets increasingly that is,the truth is that the truth about charlie gets increasingly tiresome,[0.1159341  0.09112578 0.08578444 0.06300776 0.0375036 ]
1764,1764,test_995,test,0,negative,is point what so the,so what is the point,[0.15150988 0.11339985 0.10156137 0.08145674 0.05366497]
568,568,test_1602,test,0,negative,boring this coffee that hand,any movie this boring should be required to have ushers in the theater that hand you a cup of coffee every few minutes,[0.07185464 0.05547671 0.04456599 0.04321256 0.04067434]
547,547,test_760,test,1,positive,a s it beautifully accomplished,it s a beautifully accomplished lyrical meditation on a bunch of despondent and vulnerable characters living in the renown chelsea hotel,[0.10509777 0.09903406 0.09164171 0.08641582 0.06833245]
1423,1423,test_469,test,1,positive,s and a a it,it s both a necessary political work and a fascinating documentary,[0.10467571 0.08688398 0.08337983 0.08276778 0.08159638]
343,343,test_591,test,1,positive,has for surpassed the with,for the first time in several years mr allen has surpassed himself with the magic he s spun with the hollywood empress of ms leoni s ellie,[0.0761117  0.05364871 0.04634403 0.04118599 0.03632496]
1212,1212,test_1801,test,0,negative,just this leguizamo not movie,john leguizamo may be a dramatic actor just not in this movie,[0.11568194 0.11264366 0.09367749 0.0715127  0.0598385 ]
595,595,test_408,test,1,positive,exhilarating because is reveals the,the film is exhilarating to watch because sandler liberated from the constraints of formula reveals unexpected depths as an actor,[0.0945382  0.08599861 0.06334778 0.05836086 0.04990643]
119,119,test_763,test,1,positive,a fashion fascinating and portrait,dolgin and franco fashion a fascinating portrait of a vietnamese born youngster who eagerly and easily assimilated as an all american girl with a brand new name in southern tennessee,[0.09871067 0.07458942 0.06782505 0.06608729 0.04985514]
1740,1740,test_1553,test,0,negative,has no virtually script all,has virtually no script at all,[0.15237907 0.10744704 0.07060193 0.05281337 0.02936113]
1004,1004,test_1796,test,0,negative,this is nothing film obsolete,what s at stake in this film is nothing more than an obsolete if irritating notion of class,[0.05848196 0.05108792 0.0399334  0.03682865 0.03568044]
952,952,test_96,test,1,positive,takes ambition and scope in,in scope ambition and accomplishment children of the century takes kurys career to a whole new level,[0.11806928 0.06594758 0.05878095 0.05320565 0.04822271]
1488,1488,test_320,test,1,positive,is a treat jacquot tosca,jacquot s tosca is a treat,[0.19924037 0.14093627 0.10599503 0.06218471 0.03959818]
876,876,test_33,test,1,positive,and draws like around our,newton draws our attention like a magnet and acts circles around her better known co star mark wahlberg,[0.14482617 0.07629994 0.06432332 0.0549254  0.05306413]
