,Unnamed: 0,annotation_id,exp_split,label,label_id,text,full text doc,importance_scores
1329,1329,test_1048,test,0,negative,but are a this there and,there are a few laughs and clever sight gags scattered about but not enough to make this anything more than another big budget bust,[0.3383505  0.31796467 0.22500867 0.16128024 0.14136234 0.13848235]
805,805,test_1680,test,0,negative,freeway persuasive but necessarily not viewing,but what saves lives on the freeway does not necessarily make for persuasive viewing,[0.04398993 0.03865918 0.03381006 0.03134205 0.01646774 0.01051168]
327,327,test_1183,test,0,negative,condescending cynical pretty all it too,it s all pretty cynical and condescending too,[ 0.24648091  0.07467681 -0.0034779  -0.01643837 -0.02755439 -0.03381665]
265,265,test_1235,test,0,negative,spoof genre black silly a it,it s just a silly black genre spoof,[ 0.03639377  0.02888985  0.01118458  0.00657276 -0.00353339 -0.01103577]
1242,1242,test_32,test,0,negative,they that are the so some,like most bond outings in recent years some of the stunts are so outlandish that they border on being cartoonlike,[0.09823257 0.07490979 0.0722664  0.06502735 0.0452836  0.04149186]
1696,1696,test_528,test,1,positive,how beyond you can lives art,this is as powerful a set of evidence as you ll ever find of why art matters and how it can resonate far beyond museum walls and through to the most painfully marginal lives,[0.4731214  0.35543114 0.2890765  0.26473927 0.250808   0.23152028]
205,205,test_1242,test,0,negative,a just them tom bad gives,tom green just gives them a bad odor,[ 0.07352628  0.07298594  0.00095475 -0.00636403 -0.01410424 -0.03385074]
1773,1773,test_1549,test,0,negative,only none a from self the,none of these characters resembles anyone you ve ever met in real life unless you happen to know annoyingly self involved people who speak in glib sentences that could have only come from the pen of a screenwriter,[0.17694096 0.12432623 0.11730941 0.08622475 0.07967731 0.0715142 ]
245,245,test_739,test,1,positive,something is the there worth looks,everywhere the camera looks there is something worth seeing,[0.19153419 0.17513606 0.15839854 0.1546884  0.09137208 0.05328543]
1170,1170,test_66,test,1,positive,you of gives close to film,this is a startling film that gives you a fascinating albeit depressing view of iranian rural life close to the iraqi border,[0.09040712 0.06363861 0.02988243 0.02828772 0.02630374 0.02325172]
762,762,test_438,test,1,positive,and a a by with thriller,a psychologically rich and suspenseful moral thriller with a stellar performance by al pacino,[ 0.10768613  0.0894011   0.0894011   0.03206932  0.00187151 -0.0513576 ]
538,538,test_1599,test,0,negative,brainless mounting insanity disbelief such with,i watched the brainless insanity of no such thing with mounting disbelief,[ 0.47184741  0.27407002  0.25548148  0.24978398  0.13194427 -0.00322582]
1064,1064,test_1202,test,0,negative,bad a and then there there,there s suspension of disbelief and then there s bad screenwriting this film packs a wallop of the latter,[0.11466503 0.06781599 0.05748495 0.04308688 0.04104288 0.04104288]
298,298,test_286,test,1,positive,provoking thought year s down film,hands down the year s most thought provoking film,[0.06598289 0.027239   0.01922078 0.01517075 0.01141694 0.00434889]
1058,1058,test_1037,test,0,negative,solondzian mirthless callow patch satire pumpkin,pumpkin sits in a patch somewhere between mirthless todd solondzian satire and callow student film,[0.7444545  0.5717872  0.30434686 0.20211872 0.15250328 0.13751991]
1811,1811,test_883,test,1,positive,service faithful vision city way past,leave it to rohmer now 82 to find a way to bend current technique to the service of a vision of the past that is faithful to both architectural glories and commanding open spaces of the city as it was more than,[0.46538448 0.21247584 0.21056417 0.20700817 0.20579    0.171229  ]
1640,1640,test_108,test,1,positive,take was shut is and a,this is what imax was made for strap on a pair of 3 d goggles shut out the real world and take a vicarious voyage to the last frontier space,[0.10859235 0.10332286 0.08911633 0.06080865 0.06048466 0.05123865]
681,681,test_439,test,1,positive,are like s this but no,this version s no classic like its predecessor but its pleasures are still plentiful,[0.04670398 0.03977438 0.03503875 0.0320637  0.02254987 0.02067467]
1123,1123,test_533,test,0,negative,love of films end actually more,in the end punch drunk love is one of those films that i wanted to like much more than i actually did,[0.18168259 0.07457623 0.06633223 0.02012379 0.01577453 0.00164833]
1193,1193,test_737,test,1,positive,of of if s a creative,a sweet natured reconsideration of one of san francisco s most vital if least widely recognized creative fountainheads,[0.07470799 0.07470799 0.03823424 0.03456018 0.03354329 0.0266684 ]
1607,1607,test_164,test,1,positive,fun together to video it it,watching beanie and his gang put together his slasher video from spare parts and borrowed materials is as much fun as it must have been for them to make it,[0.22031334 0.1300272  0.05244742 0.03825806 0.03611996 0.03611996]
1553,1553,test_718,test,1,positive,foreboding unsettling offers performances korean latest,though the controversial korean filmmaker s latest effort is not for all tastes it offers gorgeous imagery effective performances and an increasingly unsettling sense of foreboding,[0.39605725 0.2876453  0.22105923 0.174024   0.14629395 0.11492662]
1753,1753,test_653,test,1,positive,jacquot puccini fandango translation conveys tosca,director benoit jacquot making his first opera to film translation with tosca conveys the heaving passion of puccini s famous love jealousy murder suicide fandango with great cinematic innovation,[0.33285195 0.28091753 0.18765886 0.07934988 0.06241823 0.04474355]
826,826,test_425,test,1,positive,of of the the the the,there s no denying the physically spectacular qualities of the film or the emotional integrity of the performances,[0.08882267 0.08882267 0.04776168 0.04776168 0.04776168 0.04776168]
