,Unnamed: 0,annotation_id,exp_split,label,label_id,text,full text doc,importance_scores
1623,1623,test_908,test,1,positive,some gem comic with sparkles,a comic gem with some serious sparkles,[ 1.2065805   0.78832346  0.38319653  0.32497266 -0.4660557 ]
546,546,test_756,test,1,positive,enveloping torpor the viewer that,rain is a small treasure enveloping the viewer in a literal and spiritual torpor that is anything but cathartic,[2.2084026 2.1153312 1.6335113 1.593403  1.2454182]
269,269,test_718,test,1,positive,unsettling an offers controversial effort,though the controversial korean filmmaker s latest effort is not for all tastes it offers gorgeous imagery effective performances and an increasingly unsettling sense of foreboding,[3.2756624  2.0538538  1.7483672  1.1813148  0.84717834]
250,250,test_1744,test,0,negative,flotsam it causing significant in,flotsam in the sea of moviemaking not big enough for us to worry about it causing significant harm and not smelly enough to bother despising,[2.7291884 2.0187547 1.8090496 1.3544818 1.3137302]
446,446,test_920,test,0,negative,impostor remembers classic who like,for anyone who grew up on disney s 1950 treasure island or remembers the 1934 victor fleming classic this one feels like an impostor,[3.704451   1.683136   1.4902068  0.799147   0.77780867]
233,233,test_1133,test,0,negative,making it the the imagined,imagine the james woods character from videodrome making a home movie of audrey rose and showing it to the kid from the sixth sense and you ve imagined the ring,[2.982435  2.8125563 1.9001769 1.7033274 1.6371933]
1094,1094,test_242,test,1,positive,endearingly great romantic a gimmick,an endearingly offbeat romantic comedy with a great meet cute gimmick,[1.9052457  1.1201476  0.9836682  0.9455373  0.54274386]
722,722,test_11,test,1,positive,of most into reputation in,an utterly compelling who wrote it in which the reputation of the most famous author who ever lived comes into question,[2.2593868 2.0662446 1.1406235 1.1098177 1.0961992]
270,270,test_775,test,1,positive,she intriguing ll gives that,huppert gives erika a persona that is so intriguing that you find yourself staring hypnotically at her trying to understand her and wondering if she ll crack,[2.9515147 1.7332729 1.2676861 1.1071461 1.0633066]
1050,1050,test_876,test,1,positive,subversive meditative daring poetic clinical,subversive meditative clinical and poetic the piano teacher is a daring work of genius,[4.1308846  1.157592   1.1461021  1.1168303  0.57185024]
196,196,test_892,test,0,negative,and an time interested sade,this time out sade is an unsettlingly familiar figure in turns loyal and deceitful responsible and reckless idealistically selfless and coldly self interested,[1.709147  1.5953363 1.0771819 0.9097628 0.8807141]
747,747,test_526,test,1,positive,that a rivals compelling intrigue,compelling as it is exotic fast runner has a plot that rivals shakespeare for intrigue treachery and murder,[1.650824  1.2330087 1.1934321 1.0406702 0.6122831]
709,709,test_1482,test,0,negative,guy for all tarantino it,a recipe for cinematic disaster part quentin tarantino part guy ritchie and part 1960s spy spoof it s all bad,[2.8355083  2.5514348  1.0633824  0.81874776 0.78598475]
1702,1702,test_1627,test,0,negative,film not center the hold,the film s center will not hold,[ 0.55922496  0.20586601 -0.11945184 -1.0176146  -1.0535661 ]
84,84,test_1404,test,0,negative,uninteresting one most the be,the story itself is uninteresting and the songs are painfully undistinguished they might be giants so to be one of us may be the most tuneless tune ever composed,[2.2264574 1.5153778 1.3491764 1.0079364 0.9775506]
116,116,test_652,test,1,positive,innocuous fiascoes from making degrees,it is so refreshing to see robin williams turn 180 degrees from the string of insultingly innocuous and sappy fiascoes he s been making for the last several years,[2.6947074 2.0747027 1.9598682 1.4321094 1.3555652]
153,153,test_121,test,1,positive,indulge effects nemesis who the,as lo fi as the special effects are the folks who cobbled nemesis together indulge the force of humanity over hardware in a way that george lucas has long forgotten,[1.9766034 1.508116  1.4832946 1.4791665 1.2836621]
199,199,test_1033,test,0,negative,a charm that has and,a simple sometimes maddeningly slow film that has just enough charm and good acting to make it interesting but is ultimately pulled under by the pacing and lack of creativity within,[2.5660534 2.2044365 1.931415  1.4000582 1.1964515]
912,912,test_764,test,1,positive,touching refreshingly ultimately film people,a refreshingly honest and ultimately touching tale of the sort of people usually ignored in contemporary american film,[2.432315  1.9534824 1.3340266 1.2620033 0.8479466]
513,513,test_1519,test,0,negative,perfectly jokester dead to eyed,never quite transcends jokester status and the punchline does n t live up to barry s dead eyed perfectly chilled delivery,[1.3013843  1.2486913  0.966467   0.78008807 0.6930969 ]
1767,1767,test_1039,test,0,negative,dull incredibly s just it,it s just incredibly dull,[ 1.6592762   0.9900657   0.11943054 -0.04942595 -0.6483866 ]
1011,1011,test_69,test,1,positive,still the of cinema that,in the process they demonstrate that there s still a lot of life in hong kong cinema,[1.3001776  0.78347    0.70501405 0.11666913 0.02460266]
1181,1181,test_554,test,1,positive,it marvel ensnared without a,a yarn that respects the marvel version without becoming ensnared by it,[2.5842648 1.2220551 0.8965106 0.5618637 0.4905931]
1177,1177,test_426,test,1,positive,resolute have nakedness been their,few films this year have been as resolute in their emotional nakedness,[1.635449   0.56323963 0.49635273 0.34580535 0.00589872]
1392,1392,test_1353,test,0,negative,bad collateral just been another,without september 11 collateral damage would have been just another bad movie,[1.64202    1.2223817  0.4915265  0.47038364 0.37660336]
710,710,test_1523,test,0,negative,was years produced shelved it,this film looks like it was produced in 1954 shelved for 48 years and repackaged for a 2002 audience,[1.6395019 1.5360792 1.2022457 1.0544302 0.7305888]
1385,1385,test_1217,test,0,negative,is about the gets increasingly,the truth is that the truth about charlie gets increasingly tiresome,[2.0501833  1.2002742  1.1228178  0.71400225 0.21129249]
1764,1764,test_995,test,0,negative,is what so point the,so what is the point,[ 0.86286527  0.6015033   0.1478986   0.11895619 -0.05008111]
568,568,test_1602,test,0,negative,theater required minutes hand cup,any movie this boring should be required to have ushers in the theater that hand you a cup of coffee every few minutes,[1.5892693  1.0544997  0.516122   0.34317967 0.2691819 ]
547,547,test_760,test,1,positive,chelsea it a vulnerable in,it s a beautifully accomplished lyrical meditation on a bunch of despondent and vulnerable characters living in the renown chelsea hotel,[1.1496077  0.8985886  0.6926945  0.6911814  0.61236626]
1423,1423,test_469,test,1,positive,and fascinating documentary it s,it s both a necessary political work and a fascinating documentary,[ 1.195301   1.1704185  1.1603341  0.8723143 -0.5479473]
343,343,test_591,test,1,positive,himself time years has he,for the first time in several years mr allen has surpassed himself with the magic he s spun with the hollywood empress of ms leoni s ellie,[2.9265823 2.063935  1.6529697 1.3068699 1.2398835]
1212,1212,test_1801,test,0,negative,leguizamo this john actor just,john leguizamo may be a dramatic actor just not in this movie,[3.2106547  2.3099184  1.0574691  0.70204693 0.03791313]
595,595,test_408,test,1,positive,exhilarating as formula an liberated,the film is exhilarating to watch because sandler liberated from the constraints of formula reveals unexpected depths as an actor,[2.0288892 1.6852691 1.6823488 1.3732744 1.1861103]
119,119,test_763,test,1,positive,name a all dolgin a,dolgin and franco fashion a fascinating portrait of a vietnamese born youngster who eagerly and easily assimilated as an all american girl with a brand new name in southern tennessee,[2.517344  1.8914462 1.4856311 1.282904  1.1078446]
1740,1740,test_1553,test,0,negative,all virtually no script at,has virtually no script at all,[ 1.4352317   1.3754311   1.3080381  -0.81325734 -0.9101302 ]
1004,1004,test_1796,test,0,negative,in notion class stake nothing,what s at stake in this film is nothing more than an obsolete if irritating notion of class,[2.3233032 1.613961  1.4658213 1.3250123 1.2701571]
952,952,test_96,test,1,positive,scope to children whole century,in scope ambition and accomplishment children of the century takes kurys career to a whole new level,[1.21947    1.0078067  0.797315   0.59848386 0.5381991 ]
1488,1488,test_320,test,1,positive,is jacquot treat s tosca,jacquot s tosca is a treat,[ 2.1113083   0.43582177  0.09813666 -0.3826403  -1.0009562 ]
876,876,test_33,test,1,positive,around magnet like circles newton,newton draws our attention like a magnet and acts circles around her better known co star mark wahlberg,[2.04208    1.3528333  1.0466229  0.8072903  0.78554636]
