,Unnamed: 0,annotation_id,exp_split,label,label_id,text,full text doc,importance_scores
10,10,test_976,test,0,negative,is is lobotomized for a a that,to imagine the life of harry potter as a martial arts adventure told by a lobotomized woody allen is to have some idea of the fate that lies in store for moviegoers lured to the mediocrity that is,"[0.3843975  0.3843975  0.13006763 0.12560925 0.11928892 0.11928892
 0.10680611]"
11,11,test_1079,test,0,negative,is lavishly but conceptions praised outrageous nor,there s no denying the elaborateness of the artist s conceptions nor his ability to depict them with outrageous elan but really the whole series is so much pretentious nonsense lavishly praised by those who equate obscu,"[0.3843975  0.28948766 0.25608456 0.18576232 0.18491283 0.16608372
 0.11681893]"
12,12,test_1116,test,0,negative,for a a a a of of,a dreary incoherent self indulgent mess of a movie in which a bunch of pompous windbags drone on inanely for two hours a cacophony of pretentious meaningless prattle,"[0.12560925 0.11928892 0.11928892 0.11928892 0.11928892 0.0724102
 0.0724102 ]"
13,13,test_1250,test,0,negative,than fuzzy a a that underscores coherence,the furious coherence that deniro brings to this part only underscores the fuzzy sentimentality of the movie itself which feels as it plods toward the end less like a movie than like the filmed reading of a script in,"[0.5530186  0.13124824 0.11928892 0.11928892 0.10680611 0.09516887
 0.07245108]"
14,14,test_1266,test,0,negative,but and for a a a manages,with a story inspired by the tumultuous surroundings of los angeles where feelings of marginalization loom for every dreamer with a burst bubble the dogwalker has a few characters and ideas but it never manages to put them on the,"[0.25608456 0.1981927  0.12560925 0.11928892 0.11928892 0.11928892
 0.07592218]"
15,15,test_1391,test,1,positive,offsets despairing but portrayals and and and,a tough go but leigh s depth and rigor and his skill at inspiring accomplished portrayals that are all the more impressive for their lack of showiness offsets to a notable degree the film s often mined and despairing milieu,"[0.42147365 0.3492761  0.25608456 0.22919206 0.1981927  0.1981927
 0.1981927 ]"
16,16,test_1563,test,0,negative,that that that silliness problem and hits,the problem is n t that the movie hits so close to home so much as that it hits close to home while engaging in such silliness as that snake down the throat business and the inevitable shot of schwarzenegger outrun,"[0.16381364 0.16381364 0.16381364 0.13729668 0.12440352 0.12118529
 0.09930851]"
17,17,test_1791,test,1,positive,slacker affronted a a than will to,christians sensitive to a reductionist view of their lord as a luv spreading dr feelgood or omnipotent slacker will feel vastly more affronted than secularists who might even praise god for delivering such an instant camp,"[0.27706656 0.22523904 0.15553966 0.15553966 0.13421859 0.10914265
 0.08457178]"
18,18,test_1805,test,0,negative,that a charm than and and alas,the film has a few cute ideas and several modest chuckles but it is n t exactly kiddie friendly alas santa is more ho hum than ho ho ho and the snowman who never gets to play that flute has all the charm,"[0.16381364 0.15553966 0.14907674 0.13421859 0.12118529 0.12118529
 0.09098321]"
19,19,test_143,test,1,positive,sock flick tour any you you you,if you can get past the fantastical aspects and harsh realities of the isle you ll get a sock you in the eye flick that is a visual tour de force and a story that is unlike any you will likely see anywhere else,"[0.66609466 0.2761976  0.2129176  0.21100946 0.19860572 0.19860572
 0.19860572]"
20,20,test_914,test,0,negative,you that and and story t more,the story drifts so inexorably into cliches about tortured and torturing artists and consuming but impossible love that you ca n t help but become more disappointed as each overwrought new sequence plods on,"[0.19860572 0.16381364 0.12118529 0.12118529 0.09233268 0.07849576
 0.06901833]"
21,21,test_1472,test,0,negative,you ll a than to to blithely,director brian levant who never strays far from his sitcom roots skates blithely from one implausible situation to another pausing only to tie up loose ends with more bows than you ll find on a french poodle,"[0.19860572 0.18372971 0.15553966 0.13421859 0.08457178 0.08457178
 0.08032405]"
22,22,test_1222,test,0,negative,you a a and and delicious t,watching trouble every day at least if you do n t know what s coming is like biting into what looks like a juicy delicious plum on a hot summer day and coming away with your mouth full of rotten pulp and living worms,"[0.19860572 0.15553966 0.15553966 0.12118529 0.12118529 0.09752043
 0.07849576]"
23,23,test_1280,test,0,negative,a a a a a and and,though howard demonstrates a great eye as a director this southern gothic drama is sadly a tough sit with an undeveloped narrative and enough flashbacks and heavy handed metaphors to choke a horse or at least slow him down to a canter,"[0.15553966 0.15553966 0.15553966 0.15553966 0.15553966 0.12118529
 0.12118529]"
24,24,test_1326,test,0,negative,for a a inconsequential s s and,even legends like alfred hitchcock and john huston occasionally directed trifles so it s no surprise to see a world class filmmaker like zhang yimou behind the camera for a yarn that s ultimately rather inconsequential,"[0.09867987 0.09577894 0.09577894 0.08834587 0.05705786 0.05705786
 0.05280884]"
25,25,test_205,test,1,positive,desiccated filmed against set perceptively lovingly and,the passions aroused by the discord between old and new cultures are set against the strange stark beauty of the mideast desert so lovingly and perceptively filmed that you can almost taste the desiccated air,"[0.1100578  0.09921782 0.07387906 0.06520918 0.06084714 0.05910857
 0.05280884]"
26,26,test_789,test,1,positive,a a a a departure is is,greene delivers a typically solid performance in a role that is a bit of a departure from the noble characters he has played in the past and he is matched by schweig who carries the film on his broad handsome shoulders,"[0.09577894 0.09577894 0.09577894 0.09577894 0.06756015 0.06155851
 0.06155851]"
27,27,test_1014,test,0,negative,movie for magically significant festooning mostly kind,it s the kind of movie that ends up festooning u s art house screens for no reason other than the fact that it s in french well mostly with english subtitles and is magically significant because of that,"[0.17304826 0.09867987 0.08190908 0.07977938 0.07258054 0.06731405
 0.0658057 ]"
28,28,test_1156,test,0,negative,for a a and to of prop,offensive in the way it exploits the hot button issue of domestic abuse for cheap thrills and disgusting in the manner it repeatedly puts a small child in jeopardy treating her as little more than a prop to be cruelly tormented,"[0.09867987 0.09577894 0.09577894 0.05280884 0.04894418 0.0429573
 0.04080672]"
29,29,test_1321,test,0,negative,a and to earnestly busting from as,this goofy gangster yarn never really elevates itself from being yet another earnestly generic crime busting comic vehicle a well intentioned remake that shows some spunk and promise but fails to register as anything distinctive or daring,"[0.09577894 0.05280884 0.04894418 0.02981656 0.02650788 0.02513818
 0.02313586]"
30,30,test_1615,test,0,negative,squandered movie melodrama for for a a,this is a great subject for a movie but hollywood has squandered the opportunity using it as a prop for warmed over melodrama and the kind of choreographed mayhem that director john woo has built his career on,"[0.31545836 0.17304826 0.10157061 0.09867987 0.09867987 0.09577894
 0.09577894]"
31,31,test_1776,test,0,negative,melodrama despicable s s and and sodden,writer director john mckay ignites some charming chemistry between kate and jed but when he veers into sodden melodrama punctuated by violins it s disastrous and kate s jealous female friends become downright despicable,"[0.10157061 0.09068777 0.05705786 0.05705786 0.05280884 0.05280884
 0.03723157]"
32,32,test_273,test,1,positive,s not enlightening is as to to,it s not so much enjoyable to watch as it is enlightening to listen to new sides of a previous reality and to visit with some of the people who were able to make an impact in the theater world,"[0.59304804 0.43966314 0.31037495 0.26863715 0.22650763 0.1857317
 0.1857317 ]"
33,33,test_664,test,1,positive,only s strange closeness film disorienting unreality,the 3d images only enhance the film s otherworldly quality giving it a strange combo of you are there closeness with the disorienting unreality of the seemingly broken down fourth wall of the movie screen,"[0.72753274 0.59304804 0.5278337  0.36435497 0.34766102 0.19281122
 0.17218927]"
34,34,test_850,test,1,positive,s s film film come is t,this is n t a narrative film i do n t know if it s possible to make a narrative film about september 11th though i m sure some will try but it s as close as anyone has dared to come,"[0.59304804 0.59304804 0.34766102 0.34766102 0.2942203  0.26863715
 0.2342087 ]"
35,35,test_1189,test,0,negative,is is unoriginality are of and and,writhing under dialogue like you re from two different worlds and tonight the maid is a lie and this this is who you are this schlock filled fairy tale hits new depths of unoriginality and predictability,"[0.26863715 0.26863715 0.21114796 0.12578623 0.11812638 0.06214356
 0.06214356]"
36,36,test_75,test,1,positive,is to to of of of and,katz uses archival footage horrifying documents of lynchings still photographs and charming old reel to reel recordings of meeropol entertaining his children to create his song history but most powerful of all is the song itself,"[0.26863715 0.1857317  0.1857317  0.11812638 0.11812638 0.11812638
 0.06214356]"
37,37,test_86,test,1,positive,s s s of common with films,on the surface it s a lovers on the run crime flick but it has a lot in common with piesiewicz s and kieslowski s earlier work films like the double life of veronique,"[0.59304804 0.59304804 0.59304804 0.11812638 0.08584185 0.08571596
 0.07740253]"
38,38,test_645,test,1,positive,film is of of entrancing with bold,a bold and subversive film that cuts across the grain of what is popular and powerful in this high tech age speaking its truths with spellbinding imagery and the entrancing music of philip glass,"[0.34766102 0.26863715 0.11812638 0.11812638 0.11265443 0.08571596
 0.06905004]"
39,39,test_855,test,1,positive,impartiality unflinching presuppose of fundamentals rare bigotry,so many documentaries like this presuppose religious bigotry or zealous nuttiness of its antagonists but family fundamentals displays a rare gift for unflinching impartiality,"[0.29605174 0.15286313 0.13812149 0.11812638 0.07410409 0.07029232
 0.04828913]"
40,40,test_1329,test,0,negative,n decent like the the result satisfy,although trying to balance self referential humor and a normal ol slasher plot seemed like a decent endeavor the result does n t fully satisfy either the die hard jason fans or those who can take a good joke,"[0.16243193 0.12181523 0.11408314 0.09782895 0.09782895 0.0139595
 0.0133748 ]"
41,41,test_1365,test,1,positive,is is moldy trite graze scenic 4ever,the latest installment in the pokemon canon pokemon 4ever is surprising less moldy and trite than the last two likely because much of the japanese anime is set in a scenic forest where pokemon graze in peace,"[0.3633641  0.3633641  0.35981858 0.33900666 0.31184125 0.24204701
 0.20634045]"
42,42,test_1445,test,1,positive,cinematography benigni insisted in n witty decent,with danilo donati s witty designs and dante spinotti s luscious cinematography this might have made a decent children s movie if only benigni had n t insisted on casting himself in the title role,"[0.22318235 0.22094229 0.21746048 0.19286111 0.16243193 0.14186236
 0.12181523]"
43,43,test_1454,test,0,negative,is might like the the the the,the acting is stiff the story lacks all trace of wit the sets look like they were borrowed from gilligan s island and the cgi scooby might well be the worst special effects creation of the year,"[0.3633641  0.11690602 0.11408314 0.09782895 0.09782895 0.09782895
 0.09782895]"
44,44,test_1463,test,0,negative,is musty plucky in retread n simple,even the imaginative gore ca n t hide the musty scent of todd farmer s screenplay which is a simple retread of the 1979 alien with a plucky heroine battling a monster loose in a spaceship,"[0.3633641  0.3041122  0.20066887 0.19286111 0.18993556 0.16243193
 0.13113384]"
45,45,test_1798,test,0,negative,in the the the the the fun,while the mystery surrounding the nature of the boat s malediction remains intriguing enough to sustain mild interest the picture refuses to offer much accompanying sustenance in the way of characterization humor or plain old popcorn fun,"[0.19286111 0.09782895 0.09782895 0.09782895 0.09782895 0.09782895
 0.08748702]"
46,46,test_94,test,1,positive,invigorating documentary pray making syncopated rousing the,edited and shot with a syncopated style mimicking the work of his subjects pray turns the idea of the documentary on its head making it rousing invigorating fun lacking any mtv puffery,"[0.48266336 0.17531502 0.14738658 0.14695653 0.11460575 0.11129271
 0.09782895]"
47,47,test_748,test,0,negative,gazing could koyaanisqatsi powaqqatsi navel naqoyqatsi ever,like its two predecessors 1983 s koyaanisqatsi and 1988 s powaqqatsi the cinematic collage naqoyqatsi could be the most navel gazing film ever,"[0.55692315 0.2935741  0.25217512 0.22784626 0.21694504 0.21119168
 0.1181126 ]"
48,48,test_1069,test,0,negative,inquisitions and and sledgehammers on on that,focuses on joan s raging hormones and sledgehammers the audience with spanish inquisitions about her madness so much that i became mad that i wasted 123 minutes and 9 50 on this 21st century torture device,"[0.1417929  0.12556805 0.12556805 0.11937152 0.07095689 0.07095689
 0.06770203]"
49,49,test_1174,test,1,positive,buoys unexplored and abbass a largely exotic,a sensual performance from abbass buoys the flimsy story but her inner journey is largely unexplored and we re left wondering about this exotic looking woman whose emotional depths are only hinted at,"[0.17020643 0.13023917 0.12556805 0.12330794 0.11366686 0.10732684
 0.08617921]"
50,50,test_1314,test,0,negative,to to felons cons is that n,given that both movies expect us to root for convicted violent felons over those assigned to protect us from same we need every bit of sympathy the cons can muster this time there is n t much,"[0.08899708 0.08899708 0.08881149 0.08177633 0.07059628 0.06770203
 0.0672379 ]"
51,51,test_1549,test,0,negative,a to that annoyingly the screenwriter none,none of these characters resembles anyone you ve ever met in real life unless you happen to know annoyingly self involved people who speak in glib sentences that could have only come from the pen of a screenwriter,"[0.11366686 0.08899708 0.06770203 0.05680504 0.0549722  0.03032627
 0.02357878]"
52,52,test_1624,test,0,negative,and a a to performance is is,herzog is obviously looking for a moral to his fable but the notion that a strong unified showing among germany and eastern european jews might have changed 20th century history is undermined by ahola s inadequate performance,"[0.12556805 0.11366686 0.11366686 0.08899708 0.07726571 0.07059628
 0.07059628]"
53,53,test_73,test,1,positive,and and a absorbs to wintry sincere,doug liman the director of bourne directs the traffic well gets a nice wintry look from his locations absorbs us with the movie s spycraft and uses damon s ability to be focused and sincere,"[0.12556805 0.12556805 0.11366686 0.09886217 0.08899708 0.06101421
 0.05553706]"
54,54,test_309,test,1,positive,and a a to to on the,a tender and touching drama based on the true story of a troubled african american s quest to come to terms with his origins reveals the yearning we all have in our hearts for acceptance within the family circle,"[0.12556805 0.11366686 0.11366686 0.08899708 0.08899708 0.07095689
 0.0549722 ]"
55,55,test_366,test,1,positive,breezes and and obscure to slapstick mullinski,the whole cast looks to be having so much fun with the slapstick antics and silly street patois tossing around obscure expressions like bellini and mullinski that the compact 86 minutes breezes by,"[0.13779086 0.12556805 0.12556805 0.12111594 0.08899708 0.0685035
 0.06779382]"
56,56,test_413,test,1,positive,likably headlong attitude delinquent a a and,although very much like the first movie based on j k rowling s phenomenal fantasy best sellers this second go round possesses a quite pleasing headlong thrust and a likably delinquent attitude,"[0.20056483 0.18507653 0.16799694 0.1625446  0.15240179 0.15240179
 0.14264458]"
57,57,test_816,test,1,positive,is a a and and and inventive,mixes likeable personalities inventive photography and cutting and wall to wall toe tapping music to paint a picture of a subculture that is at once exhilarating silly perverse hopeful and always fun,"[0.20523854 0.15240179 0.15240179 0.14264458 0.14264458 0.14264458
 0.0594832 ]"
58,58,test_864,test,1,positive,auschwitz is is such enough a fictions,unlike the nauseating fictions peddled by such have yourself a happy little holocaust movies as life is beautiful and jakob the liar the grey zone is honest enough to deny the possibility of hope in auschwitz,"[0.21254185 0.20523854 0.20523854 0.17960656 0.16475572 0.15240179
 0.14873536]"
59,59,test_1073,test,0,negative,and stinks the life to s fail,the filmmakers juggle and juxtapose three story lines but fail to come up with one cogent point unless it s that life stinks especially for sensitive married women who really love other women,"[0.14264458 0.10040104 0.07650489 0.06369439 0.04167657 0.02683744
 0.02105812]"
60,60,test_1119,test,0,negative,a and and as the schaeffer thrown,as conceived by mr schaeffer christopher and grace are little more than collections of quirky traits lifted from a screenwriter s outline and thrown at actors charged with the impossible task of making them jell,"[0.15240179 0.14264458 0.14264458 0.12070921 0.07650489 0.06965213
 0.06776792]"
61,61,test_200,test,1,positive,is a singular the fastidiousness truly elling,elling portrayed with quiet fastidiousness by per christian ellefsen is a truly singular character one whose frailties are only slightly magnified versions of the ones that vex nearly everyone,"[0.20523854 0.15240179 0.07782812 0.07650489 0.06526972 0.05589956
 0.05203424]"
62,62,test_299,test,0,negative,and moppets caretakers the tart by to,audiences conditioned to getting weepy over saucer eyed downy cheeked moppets and their empathetic caretakers will probably feel emotionally cheated by the film s tart sugar free wit,"[0.14264458 0.10359331 0.08215407 0.07650489 0.05422885 0.04421288
 0.04167657]"
63,63,test_436,test,1,positive,illuminates a a documentary and unobtrusively then,does what a fine documentary does best it extends a warm invitation into an unfamiliar world then illuminates it fully and allows the larger implications of the journey to sink in unobtrusively,"[0.16331106 0.15240179 0.15240179 0.15025236 0.14264458 0.1300678
 0.10911669]"
64,64,test_653,test,1,positive,with with the film of heaving passion,director benoit jacquot making his first opera to film translation with tosca conveys the heaving passion of puccini s famous love jealousy murder suicide fandango with great cinematic innovation,"[0.10533582 0.10533582 0.0885164  0.07615658 0.07552622 0.06526829
 0.0496775 ]"
65,65,test_898,test,1,positive,catastrophe wracking poem nerve cinema cockamamie screamingly,a cockamamie tone poem pitched precipitously between swoony lyricism and violent catastrophe the most aggressively nerve wracking and screamingly neurotic romantic comedy in cinema history,"[0.35695198 0.32377708 0.29571873 0.22482799 0.22232881 0.22157012
 0.19638735]"
66,66,test_909,test,1,positive,unfamiliar a gainsbourg the and and film,u s audiences may find attal and gainsbourg s unfamiliar personas give the film an intimate and quaint reality that is a little closer to human nature than what hollywood typically concocts,"[0.21491997 0.16323704 0.0916986  0.0885164  0.08121216 0.08121216
 0.07615658]"
67,67,test_1040,test,0,negative,the the the film is is is,the sad thing about knockaround guys is its lame aspiration for grasping the coolness vibes when in fact the film is n t as flippant or slick as it thinks it is,"[0.0885164  0.0885164  0.0885164  0.07615658 0.07360331 0.07360331
 0.07360331]"
68,68,test_1123,test,0,negative,a a a a with not not,there is not a character in the movie with a shred of plausibility not an event that is believable not a confrontation that is not staged not a moment that is not false,"[0.16323704 0.16323704 0.16323704 0.16323704 0.10533582 0.10413056
 0.10413056]"
69,69,test_1232,test,0,negative,neuroses most aggravating the the the of,god help the poor woman if attal is this insecure in real life his fictional yvan s neuroses are aggravating enough to exhaust the patience of even the most understanding spouse,"[0.16608569 0.10576567 0.08995679 0.0885164  0.0885164  0.0885164
 0.07552622]"
70,70,test_1540,test,0,negative,brush course deconstructionist avoid college with the,those who managed to avoid the deconstructionist theorizing of french philosopher jacques derrida in college can now take an 85 minute brush up course with the documentary derrida,"[0.447658   0.16963273 0.14035687 0.12304657 0.1129915  0.10533582
 0.0885164 ]"
71,71,test_41,test,1,positive,a the acknowledges and of may an,may be spoofing an easy target those old 50 s giant creature features but it acknowledges and celebrates their cheesiness as the reason why people get a kick out of watching them today,"[0.16323704 0.0885164  0.0819473  0.08121216 0.07552622 0.06770869
 0.04138461]"
72,72,test_144,test,1,positive,and to in ultimately welcome it it,there are as many misses as hits but ultimately it finds humor in the foibles of human behavior and it s a welcome return to the roots of a genre that should depend on surprises,"[0.14380164 0.12722331 0.09473794 0.08952931 0.0784651  0.05785814
 0.05785814]"
73,73,test_318,test,1,positive,film and and to satisfies dazzles delivers,it s rare to find a film that dazzles the eye challenges the brain and satisfies our lust for fast paced action but minority report delivers all that and a whole lot more,"[0.23740613 0.14380164 0.14380164 0.12722331 0.09003083 0.07329053
 0.07139636]"
74,74,test_521,test,1,positive,heartache tragic manipulation effects and and to,it suggests the wide ranging effects of media manipulation from the kind of reporting that is done by the supposedly liberal media to the intimate and ultimately tragic heartache of maverick individuals like hatfield and hicks,"[0.21271394 0.17248517 0.1587249  0.15461226 0.14380164 0.14380164
 0.12722331]"
75,75,test_561,test,1,positive,undoubtedly film walking and and to to,it is a film that will have people walking out halfway through will encourage others to stand up and applaud and will undoubtedly leave both camps engaged in a ferocious debate for years to come,"[0.25159362 0.23740613 0.17400873 0.14380164 0.14380164 0.12722331
 0.12722331]"
76,76,test_759,test,1,positive,amusing to kaputschnik in droll filled comedy,droll caper comedy remake of big deal on madonna street that s a sly amusing laugh filled little gem in which the ultimate bellini begins to look like a real kaputschnik,"[0.22929953 0.12722331 0.10906567 0.09473794 0.09443533 0.09196968
 0.07895724]"
77,77,test_834,test,1,positive,and spirit too too little like are,there are times when a rumor of angels plays like an extended episode of touched by an angel a little too much dancing a few too many weeping scenes but i liked its heart and its spirit,"[0.14380164 0.11355166 0.10284623 0.10284623 0.06488927 0.05511829
 0.04813915]"
78,78,test_1036,test,0,negative,to to to imprimatur rethink is is,if this is an example of the type of project that robert redford s lab is willing to lend its imprimatur to then perhaps it s time to rethink independent films,"[0.12722331 0.12722331 0.12722331 0.07827453 0.0768412  0.07488465
 0.07488465]"
79,79,test_1072,test,0,negative,and to to to ineffectual broomfield mysterious,with a story as bizarre and mysterious as this you do n t want to be worrying about whether the ineffectual broomfield is going to have the courage to knock on that door,"[0.14380164 0.12722331 0.12722331 0.12722331 0.12317778 0.1021878
 0.08946107]"
80,80,test_1131,test,0,negative,a and and s the the is,the premise is in extremely bad taste and the film s supposed insights are so poorly thought out and substance free that even a high school senior taking his or her first psychology class could dismiss them,"[0.23386961 0.14945327 0.14945327 0.10934906 0.08318818 0.08318818
 0.0640203 ]"
81,81,test_1225,test,0,negative,better a a a and more s,when a set of pre shooting guidelines a director came up with for his actors turns out to be cleverer better written and of considerable more interest than the finished film that s a bad sign,"[0.2783529  0.23386961 0.23386961 0.23386961 0.14945327 0.12211649
 0.10934906]"
82,82,test_1247,test,0,negative,letdown a a proof expertly and and,proof that a thriller can be sleekly shot expertly cast paced with crisp professionalism and still be a letdown if its twists and turns hold no more surprise than yesterday s weather report,"[0.38336128 0.23386961 0.23386961 0.23231289 0.15187527 0.14945327
 0.14945327]"
83,83,test_1362,test,0,negative,aplomb but better sketchy heartbreak sardonic and,unfortunately heartbreak hospital wants to convey the same kind of haughtiness in its own sketchy material but this territory has already been explored previously with better aplomb and sardonic wit,"[0.35682076 0.28034854 0.2783529  0.2247979  0.17604317 0.16804785
 0.14945327]"
84,84,test_1404,test,0,negative,and be be be the the the,the story itself is uninteresting and the songs are painfully undistinguished they might be giants so to be one of us may be the most tuneless tune ever composed,"[0.14945327 0.09762231 0.09762231 0.09762231 0.08318818 0.08318818
 0.08318818]"
85,85,test_1441,test,0,negative,honored embarrassing cheesy weak tradition but direction,the overall feel of the film is pretty cheesy but there s still a real sense that the star trek tradition has been honored as best it can given the embarrassing script and weak direction,"[0.42749035 0.38752323 0.3821922  0.37158602 0.35655808 0.28034854
 0.27328423]"
86,86,test_1650,test,0,negative,but a a and the the the,the premise for this kegger comedy probably sounded brilliant four six packs and a pitcher of margaritas in but the film must have been written in the thrall of a vicious hangover,"[0.28034854 0.23386961 0.23386961 0.14945327 0.08318818 0.08318818
 0.08318818]"
87,87,test_1751,test,0,negative,and and and and s s be,it s drained of life in an attempt to be sober and educational and yet it s so devoid of realism that its lack of whistles and bells just makes it obnoxious and stiff,"[0.14945327 0.14945327 0.14945327 0.14945327 0.10934906 0.10934906
 0.09762231]"
88,88,test_16,test,1,positive,bleakly about about incisive so so with,with a cast that includes some of the top actors working in independent film lovely amazing involves us because it is so incisive so bleakly amusing about how we go about our lives,"[0.29400468 0.25545195 0.25545195 0.25000244 0.23365444 0.23365444
 0.1821124 ]"
89,89,test_223,test,1,positive,about with in of and and the,this is a film brimming with detail and nuance and one that speaks volumes about the ability of the human spirit to find solace in events that could easily crush it forever,"[0.25545195 0.1821124  0.17232384 0.14491633 0.11990224 0.11990224
 0.08521876]"
90,90,test_230,test,1,positive,world impossible impossible impossible forces so romance,by presenting an impossible romance in an impossible world pumpkin dares us to say why either is impossible which forces us to confront what s possible and what we might do to make it so,"[0.3215504  0.29273218 0.29273218 0.29273218 0.2500232  0.23365444
 0.2140754 ]"
91,91,test_236,test,1,positive,polished but desire holds with with meaning,parker holds true to wilde s own vision of a pure comedy with absolutely no meaning and no desire to be anything but a polished sophisticated entertainment that is in love with its own cleverness,"[0.48205084 0.22357021 0.21820502 0.18752491 0.1821124  0.1821124
 0.17261994]"
92,92,test_502,test,1,positive,about but session message spiritual of of,time changer may not be the most memorable cinema session but its profound self evaluation message about our fragile existence and the absence of spiritual guidance should at least invade an abundance of mindsets,"[0.25545195 0.22357021 0.17494285 0.15348083 0.14549291 0.14491633
 0.14491633]"
93,93,test_538,test,1,positive,predictable so story despite in difficult of,despite a story predictable enough to make the sound of music play like a nail biting thriller its heart is so much in the right place it is difficult to get really peeved at it,"[0.44612706 0.23365444 0.22300538 0.2126517  0.17232384 0.14500298
 0.14491633]"
94,94,test_569,test,1,positive,despite in of of of sophisticated s,it s an example of sophisticated challenging filmmaking that stands despite its noticeable lack of emotional heft in welcome contrast to the indulgent dead end experimentation of the director s previous full frontal,"[0.2126517  0.17232384 0.14491633 0.14491633 0.14491633 0.1331625
 0.12264506]"
95,95,test_577,test,1,positive,of dominatrixes and raunchy easily goes a,when your leading ladies are a couple of screen eating dominatrixes like goldie hawn and susan sarandon at their raunchy best even hokum goes down easily,"[0.14491633 0.12459515 0.11990224 0.11520475 0.07887271 0.07269813
 0.06699812]"
96,96,test_601,test,1,positive,pour wine and direction polished delightfully the,although life or something like it is very much in the mold of feel good movies the cast and director stephen herek s polished direction pour delightfully piquant wine from aged bottles,"[0.11684893 0.0837272  0.08321738 0.08051457 0.07864757 0.07183462
 0.04771165]"
97,97,test_612,test,1,positive,hard girl to to to the the,it s hard not to be seduced by witherspoon s charisma even in this run of the mill vehicle because this girl knows how to drive it to the max,"[0.05067834 0.04977018 0.04801064 0.04801064 0.04801064 0.04771165
 0.04771165]"
98,98,test_667,test,1,positive,never plump film brilliantly reinforced poetically personified,de oliveira creates an emotionally rich poetically plump and visually fulsome but never showy film whose bittersweet themes are reinforced and brilliantly personified by michel piccoli,"[0.21756428 0.18738052 0.10630469 0.0994941  0.09697632 0.09373862
 0.09288207]"
99,99,test_939,test,0,negative,unjustified and to the platitudes spout do,the actors do n t inhabit their roles they re trapped by them forced to change behavior in bizarre unjustified fashion and spout dialog that consists mostly of platitudes,"[0.10198663 0.08321738 0.04801064 0.04771165 0.03568058 0.02617779
 0.02496799]"
100,100,test_1081,test,0,negative,to to the but do sustain a,there s plenty of style in guillermo del toro s sequel to the 1998 hit but why do we need 117 minutes to tell a tale that simply ca n t sustain more than 90 minutes,"[0.04801064 0.04801064 0.04771165 0.03555698 0.02496799 0.02126679
 0.02057293]"
