,Unnamed: 0,annotation_id,exp_split,label,label_id,text,full text doc,importance_scores
1608,1608,test_348,test,1,positive,best the its movie kind of since,the best movie of its kind since brazil,"[0.02540443 0.02150817 0.00486133 0.00285812 0.00195184 0.00099394
 0.00092781]"
456,456,test_1456,test,0,negative,have and rehash forsaken and instead leave,the makers have forsaken the entertaining elements of the original and instead rehash old jokes and leave any life at the doorstep,"[0.00458147 0.0036723  0.00261817 0.00260198 0.00245873 0.00230157
 0.00176434]"
1248,1248,test_987,test,0,negative,incoherent arguably silliest and s year most,arguably the year s silliest and most incoherent movie,"[0.00596077 0.00442263 0.00342702 0.00341808 0.00236925 0.0023176
 0.00223776]"
211,211,test_1613,test,0,negative,shares preciousness too that of cleverness usual,based on a david leavitt story the film shares that writer s usual blend of observant cleverness too facile coincidence and slightly noxious preciousness,"[0.00892911 0.00177526 0.00134871 0.00133914 0.00129853 0.00125368
 0.00112517]"
591,591,test_351,test,1,positive,creates an kaufman but eerie sense of,kaufman creates an eerie sense of not only being there at the time of these events but the very night matthew was killed,"[0.05421532 0.01025206 0.00816341 0.00176957 0.00174954 0.00159795
 0.00118195]"
482,482,test_520,test,1,positive,a while that precious exposes providing a,a budget affair that exposes the generally sad existence of the bedouins while providing a precious twinkle of insight into their lives,"[0.00727405 0.0069887  0.00680585 0.0026872  0.0025972  0.00231871
 0.00200043]"
773,773,test_1104,test,0,negative,falls short due to s largely meddling,earnest falls short of its ideal predecessor largely due to parker s ill advised meddling with the timeless source material,"[0.00686785 0.00340463 0.00294633 0.00266515 0.00204259 0.00200065
 0.0019173 ]"
1463,1463,test_1476,test,0,negative,seems timing the off beat half a,the timing in nearly every scene seems a half beat off,"[0.00946911 0.00495203 0.00421149 0.00412378 0.00363313 0.00164061
 0.00159108]"
333,333,test_295,test,1,positive,is fine a for made valedictory making,the pianist is a fine valedictory work for polanski made richer by his own experiences making his other movies somehow richer in the bargain,"[0.01129609 0.00581733 0.00557504 0.00307247 0.00267358 0.00148028
 0.00129477]"
749,749,test_540,test,1,positive,dig and surprisingly its deep claws s,it s the cinematic equivalent of a good page turner and even if it s nonsense its claws dig surprisingly deep,"[0.00937119 0.00898244 0.0074173  0.00693041 0.00602558 0.00433131
 0.00289189]"
831,831,test_631,test,1,positive,theirs is and should a simple that,theirs is a simple and heart warming story full of mirth that should charm all but the most cynical,"[0.01042202 0.00693737 0.00316756 0.00279861 0.00270394 0.00264918
 0.00247257]"
942,942,test_1621,test,0,negative,it mean s just honey does interesting,just because it really happened to you honey does n t mean that it s interesting to anyone else,"[0.00375541 0.00367222 0.00314707 0.0028854  0.00288318 0.0027813
 0.00242199]"
369,369,test_1743,test,0,negative,but impossible is mean by nearly shot,the streets shot by cinematographer michael ballhaus may be as authentic as they are mean but it is nearly impossible to care about what happens on them,"[0.00768185 0.00639692 0.00282275 0.00162355 0.00124776 0.00121667
 0.00098408]"
1171,1171,test_306,test,1,positive,an unbelievably just fun film a from,an unbelievably fun film just a leading man away from perfection,"[0.01787635 0.01519124 0.01250731 0.00359456 0.00250701 0.0015034
 0.00094326]"
552,552,test_948,test,0,negative,is an substandard angst attempt worse ridden,the only thing worse than your substandard run of the mill hollywood picture is an angst ridden attempt to be profound,"[0.00467514 0.00410586 0.00151643 0.00149566 0.0012124  0.00110655
 0.00102563]"
686,686,test_768,test,1,positive,surprising finds depth its in look but,sits uneasily as a horror picture but finds surprising depth in its look at the binds of a small family,"[0.01479483 0.01136176 0.00653893 0.00332991 0.00310719 0.00235127
 0.00188239]"
551,551,test_877,test,0,negative,are its stultifyingly too and contrived and,its gross out gags and colorful set pieces are of course stultifyingly contrived and too stylized by half,"[0.00277929 0.00243971 0.00242292 0.00198521 0.001974   0.00131575
 0.00125912]"
1200,1200,test_1366,test,0,negative,disjointed s humorless a mess it as,but as a movie it s a humorless disjointed mess,"[0.00578708 0.00479442 0.0040815  0.00283378 0.00210487 0.00204108
 0.00141351]"
873,873,test_1749,test,0,negative,just graphically is the director the ends,the unceasing sadism is so graphically excessive the director just ends up exposing his own obsession,"[0.00326231 0.00278915 0.00274349 0.00139834 0.00128454 0.00121074
 0.00106946]"
1657,1657,test_1797,test,0,negative,suffer from the the format chosen stories,the stories here suffer from the chosen format,"[0.01426485 0.00528911 0.00527774 0.00335076 0.00308101 0.00295551
 0.00243512]"
443,443,test_836,test,1,positive,and this thrilling darkly works it funny,thrilling provocative and darkly funny this timely sci fi mystery works on so many different levels that it not only invites it demands repeated viewings,"[0.00597789 0.00439735 0.00244452 0.0022049  0.00184854 0.0016305
 0.00160785]"
1554,1554,test_887,test,1,positive,and thoughtful lots even of stinging fun,thoughtful even stinging at times and lots of fun,"[0.01233959 0.00762378 0.00739637 0.00732153 0.00386685 0.00317345
 0.00170563]"
270,270,test_775,test,1,positive,gives erika is that huppert a so,huppert gives erika a persona that is so intriguing that you find yourself staring hypnotically at her trying to understand her and wondering if she ll crack,"[0.00788611 0.00661643 0.00498624 0.00349486 0.00202709 0.00181109
 0.0014715 ]"
621,621,test_932,test,0,negative,lacks unlike s besson perspective as storyteller,unlike his directorial efforts la femme nikita and the professional the transporter lacks besson s perspective as a storyteller,"[0.0388221  0.01450909 0.00170873 0.00145559 0.0004774  0.00037644
 0.00035553]"
502,502,test_1213,test,1,positive,has keeps that a bright chipper style,davis has a bright chipper style that keeps things moving while never quite managing to connect her wish fulfilling characters to the human race,"[0.00848841 0.00736145 0.00621072 0.00531786 0.00430746 0.00349182
 0.00285608]"
1580,1580,test_1425,test,0,negative,not no no anything yuks movement much,no movement no yuks not much of anything,"[0.0117638  0.0045939  0.00359321 0.00257169 0.00186595 0.00150562
 0.0012035 ]"
888,888,test_321,test,1,positive,has affection watchful a the the for,by the end of no such thing the audience like beatrice has a watchful affection for the monster,"[0.0106884  0.01040143 0.0081308  0.00781129 0.00612209 0.00335203
 0.00313729]"
875,875,test_3,test,1,positive,good that with intentions is has showed,perhaps no picture ever made has more literally showed that the road to hell is paved with good intentions,"[0.01485633 0.00932046 0.00858003 0.00549756 0.00446707 0.00305376
 0.00170594]"
1369,1369,test_658,test,1,positive,is just gorgeous a mess big the,the film is just a big gorgeous mind blowing breath taking mess,"[0.01222678 0.00626    0.00574597 0.00412596 0.003858   0.00358096
 0.0024695 ]"
285,285,test_1711,test,0,negative,just take more going and there on,on the right track to something that s creepy and effective it s just going to take more than a man in a bullwinkle costume to get there,"[0.00341716 0.00194198 0.00164991 0.00162537 0.00160332 0.00159021
 0.00125204]"
1680,1680,test_628,test,1,positive,a clever blend of and fiction fact,a clever blend of fact and fiction,"[0.05706064 0.02590407 0.00744296 0.00415068 0.00215981 0.00040234
 0.00024465]"
874,874,test_1768,test,0,negative,winds up feeling that try like lots,winds up feeling like lots of other quirky movies that try to score hipness points with young adults,"[0.01099486 0.00665938 0.00369122 0.00297745 0.0018943  0.00168932
 0.00099361]"
741,741,test_456,test,1,positive,who a are but one with and,a romantic comedy yes but one with characters who think and talk about their goals and are working on hard decisions,"[0.00867217 0.00607619 0.00477983 0.00418578 0.00305744 0.00242356
 0.0020232 ]"
1181,1181,test_554,test,1,positive,a that respects yarn without it becoming,a yarn that respects the marvel version without becoming ensnared by it,"[0.0266948  0.02450986 0.01380345 0.0091377  0.0029764  0.00047724
 0.00034782]"
412,412,test_1637,test,0,negative,fails it as to us crosscuts abruptly,as it abruptly crosscuts among the five friends it fails to lend the characters individual stories enough dramatic resonance to make us care about them,"[0.02505792 0.00767592 0.00182132 0.00153677 0.00138809 0.00121941
 0.00072209]"
1389,1389,test_1285,test,0,negative,neither turns dull all only this out,all this turns out to be neither funny nor provocative only dull,"[0.00597257 0.00329175 0.00282147 0.00225857 0.00218225 0.00195254
 0.00147874]"
374,374,test_105,test,1,positive,a has classy to but item who,a classy item by a legend who may have nothing left to prove but still has the chops and drive to show how its done,"[0.00937102 0.0049286  0.00320299 0.00196209 0.00195595 0.00144282
 0.00135636]"
1364,1364,test_560,test,1,positive,s most honest one it of the,it s one of the most honest films ever made about hollywood,"[0.00817125 0.00816012 0.00606536 0.00554182 0.00489711 0.00390778
 0.00326366]"
1374,1374,test_736,test,1,positive,is a for sandler showcase s eight,eight crazy nights is a showcase for sandler s many talents,"[0.01807802 0.0118777  0.00652108 0.00589051 0.00364443 0.00314882
 0.00312153]"
1211,1211,test_1739,test,0,negative,ago stopped watching done long here intelligent,had anyone here done anything remotely intelligent we all could have stopped watching long ago,"[0.00667231 0.00445473 0.00305235 0.00285889 0.00231552 0.00183587
 0.00168778]"
1235,1235,test_649,test,1,positive,has is barney that and wonderful created,barney has created a tour de force that is weird wacky and wonderful,"[0.0123499  0.00679539 0.00679128 0.00446629 0.00414127 0.00211013
 0.00193545]"
21,21,test_1472,test,0,negative,blithely skates more bows who one pausing,director brian levant who never strays far from his sitcom roots skates blithely from one implausible situation to another pausing only to tie up loose ends with more bows than you ll find on a french poodle,"[0.00285682 0.00277768 0.0011213  0.00078016 0.00075868 0.00075205
 0.00073581]"
1486,1486,test_302,test,1,positive,a model should films this what like,a model of what films like this should be like,"[0.04795146 0.01092119 0.00287537 0.00280336 0.00237511 0.00229726
 0.00201613]"
108,108,test_192,test,1,positive,and visits examines keeps a like seldom,visits spy movie territory like a novel you ca n t put down examines a footnote to history seldom brought to light on the screen and keeps you guessing from first frame to last,"[0.02516018 0.00502844 0.00414605 0.00371549 0.00217839 0.00106369
 0.00079863]"
172,172,test_1147,test,0,negative,scarcely but this dull longs manages snoozy,dull if not devoid of wit this shaggy dog longs to frisk through the back alleys of history but scarcely manages more than a modest snoozy charm,"[0.00848129 0.00602311 0.00181198 0.00112688 0.00096633 0.00052852
 0.00046709]"
1379,1379,test_846,test,1,positive,an that excellent boasts romp heart and,an excellent romp that boasts both a heart and a mind,"[0.01158177 0.00730332 0.00503013 0.00422183 0.00371086 0.00352379
 0.00244384]"
1093,1093,test_202,test,1,positive,give superlative performances and provocatuers lead parmentier,lead provocatuers testud and parmentier give superlative performances,"[0.02247897 0.01142977 0.00705202 0.00678766 0.00213213 0.0012806
 0.00110195]"
1551,1551,test_772,test,0,negative,like a place south melrose border the,like a south of the border melrose place,"[0.02475012 0.00829926 0.00777552 0.00384452 0.00333607 0.00248386
 0.00071598]"
421,421,test_155,test,1,positive,done s wit lot some careful welcome,it s traditional moviemaking all the way but it s done with a lot of careful period attention as well as some very welcome wit,"[0.00377365 0.0029895  0.00192979 0.00187088 0.00178603 0.00159545
 0.00153237]"
1529,1529,test_1794,test,0,negative,about an entire dusty quietly reading film,an entire film about researchers quietly reading dusty old letters,"[0.01312014 0.00768139 0.00684674 0.00564318 0.00469344 0.00467885
 0.00359455]"
890,890,test_363,test,1,positive,refuses impressive that is most s its,most impressive though is the film s open ended finale that refuses to entirely close its characters emotional wounds,"[0.01831394 0.00815567 0.00725729 0.00556288 0.0024152  0.00204268
 0.00188042]"
980,980,test_1052,test,0,negative,nothing but has is her story competent,birot is a competent enough filmmaker but her story has nothing fresh or very exciting about it,"[0.01979009 0.01413473 0.00983244 0.00183133 0.00126575 0.00123557
 0.00110487]"
1113,1113,test_621,test,1,positive,just to keep has spice it enough,there are slow and repetitive parts but it has just enough spice to keep it interesting,"[0.00956096 0.00537848 0.00529976 0.00432815 0.00414999 0.00367404
 0.00339656]"
948,948,test_1793,test,0,negative,a does with that frantic a t,a frantic search for laughs with a hit to miss ratio that does n t exactly favour the audience,"[0.00497133 0.00343732 0.00317107 0.00213395 0.00184523 0.00118464
 0.0011133 ]"
1276,1276,test_1786,test,0,negative,refuses that and a flat boring grim,a grim flat and boring werewolf movie that refuses to develop an energy level,"[0.00655771 0.00569047 0.00446378 0.00280465 0.00253275 0.00213066
 0.00156282]"
104,104,test_1516,test,0,negative,so a will drivel sweet sickly of,a gob of drivel so sickly sweet even the eager consumers of moore s pasteurized ditties will retch it up like rancid creme brulee,"[0.00258879 0.00231104 0.00171687 0.0017096  0.0016051  0.00142527
 0.00094624]"
116,116,test_652,test,1,positive,refreshing is so to see it williams,it is so refreshing to see robin williams turn 180 degrees from the string of insultingly innocuous and sappy fiascoes he s been making for the last several years,"[0.01401829 0.01204635 0.00613718 0.00362175 0.00330996 0.00325316
 0.0009197 ]"
153,153,test_121,test,1,positive,who indulge together the in cobbled as,as lo fi as the special effects are the folks who cobbled nemesis together indulge the force of humanity over hardware in a way that george lucas has long forgotten,"[0.00490246 0.00347545 0.00167394 0.00159179 0.0015693  0.0015207
 0.00131341]"
1630,1630,test_1135,test,0,negative,an but intermittently pleasing mostly effort routine,an intermittently pleasing but mostly routine effort,"[0.02108059 0.00893182 0.0065891  0.00534982 0.00442804 0.00409312
 0.00337842]"
646,646,test_1488,test,0,negative,a funny until home premise not goes,home alone goes hollywood a funny premise until the kids start pulling off stunts not even steven spielberg would know how to do,"[0.03017188 0.00692871 0.0066942  0.00154094 0.00121448 0.00094947
 0.00088137]"
1328,1328,test_1395,test,0,negative,is its lack the complete s and,the movie s biggest offense is its complete and utter lack of tension,"[0.00861098 0.00625442 0.00331871 0.00199861 0.00197089 0.0016781
 0.00137252]"
120,120,test_787,test,0,negative,this for could us nothing denis prepare,nothing denis has made before like beau travil and nenette et boni could prepare us for this gory perverted sex soaked riff on the cannibal genre,"[0.01146962 0.0049129  0.00306612 0.00240262 0.00214042 0.00208526
 0.00151009]"
157,157,test_397,test,1,positive,best one of examined the being much,one of the best examples of how to treat a subject you re not fully aware is being examined much like a photo of yourself you did n t know was being taken,"[0.02167837 0.00758743 0.00239676 0.0019947  0.00169409 0.00164016
 0.00132776]"
91,91,test_236,test,1,positive,holds true is parker wilde that comedy,parker holds true to wilde s own vision of a pure comedy with absolutely no meaning and no desire to be anything but a polished sophisticated entertainment that is in love with its own cleverness,"[0.01928166 0.00341352 0.00281163 0.00221134 0.00147721 0.00126122
 0.00099266]"
314,314,test_1281,test,0,negative,falters and depends to when it takes,falters when it takes itself too seriously and when it depends too heavily on its otherwise talented cast to clown in situations that are n t funny,"[0.00727335 0.0009376  0.00083903 0.00083396 0.00075168 0.00054823
 0.00050573]"
1531,1531,test_161,test,1,positive,that a amazingly understands well cop story,a cop story that understands the medium amazingly well,"[0.01519968 0.01088591 0.01010641 0.00882322 0.00729455 0.0018476
 0.00113811]"
88,88,test_16,test,1,positive,because is it lovely involves bleakly so,with a cast that includes some of the top actors working in independent film lovely amazing involves us because it is so incisive so bleakly amusing about how we go about our lives,"[0.00474296 0.00416679 0.00313165 0.00301057 0.00296455 0.00288074
 0.00215821]"
85,85,test_1441,test,0,negative,that real still sense has been s,the overall feel of the film is pretty cheesy but there s still a real sense that the star trek tradition has been honored as best it can given the embarrassing script and weak direction,"[0.00473253 0.00405218 0.00362668 0.00340484 0.00255475 0.0021021
 0.00185101]"
892,892,test_423,test,1,positive,and therapeutic s is to really about,elling really is about a couple of crazy guys and it s therapeutic to laugh along with them,"[0.01143803 0.00393982 0.00359263 0.00322744 0.00281395 0.00253264
 0.0017534 ]"
1143,1143,test_1397,test,0,negative,is dead been better it this if,if this is the resurrection of the halloween franchise it would have been better off dead,"[0.00422371 0.00331158 0.00298534 0.00281922 0.00184192 0.00165474
 0.00152502]"
232,232,test_1075,test,0,negative,search how a and damned gimmick many,a gimmick in search of a movie how to get carvey into as many silly costumes and deliver as many silly voices as possible plot mechanics be damned,"[0.00247791 0.00220715 0.00155055 0.0012466  0.0010064  0.00083777
 0.00075622]"
1336,1336,test_1493,test,0,negative,a challenge one find this will japanese,even die hard fans of japanese animation will find this one a challenge,"[0.01226082 0.00965498 0.0075625  0.00416501 0.00411887 0.00319995
 0.00296301]"
971,971,test_781,test,1,positive,ethnicity is adobo but more at concerns,in adobo ethnicity is not just the spice but at the heart of more universal concerns,"[0.01111608 0.00542654 0.00491351 0.00477014 0.00310108 0.00210889
 0.00155795]"
1317,1317,test_1084,test,0,negative,a and strong average half slightly quarter,a strong first quarter slightly less so second quarter and average second half,"[0.01745055 0.01548257 0.00741483 0.0046555  0.0029366  0.0015651
 0.00139016]"
612,612,test_770,test,1,positive,refreshing is a a quite absence rarity,there is a refreshing absence of cynicism in stuart little 2 quite a rarity even in the family film market,"[0.01287339 0.01067016 0.00744697 0.00671033 0.0052794  0.00270128
 0.00195694]"
1006,1006,test_18,test,1,positive,professionalism and a scores for dedicated with,scores a few points for doing what it does with a dedicated and good hearted professionalism,"[0.00530037 0.00336603 0.00321666 0.0028317  0.00210656 0.00176837
 0.00158064]"
768,768,test_1001,test,0,negative,looking arrive stillborn some like the beaten,some like ballistic arrive stillborn looking like the beaten well worn video box cover of seven years into the future,"[0.00750259 0.00654215 0.00387736 0.00265664 0.00241443 0.00136343
 0.00131801]"
1615,1615,test_659,test,1,positive,sharp and lively sobering funny film ultimately,sharp lively funny and ultimately sobering film,"[0.01104499 0.00828294 0.00797825 0.00794209 0.00568043 0.00475914
 0.00225304]"
1127,1127,test_951,test,0,negative,best to cherish with imprisonment avoid inhabit,it s best to avoid imprisonment with the dull nerdy folks that inhabit cherish,"[0.00825287 0.00637682 0.00514554 0.0022926  0.00223643 0.00204959
 0.00176639]"
1490,1490,test_365,test,1,positive,a and piece relatively polished sincere escapism,a polished and relatively sincere piece of escapism,"[0.01192001 0.00657361 0.00651457 0.00459459 0.00426647 0.00420313
 0.00322709]"
936,936,test_1367,test,0,negative,with just he should stick and another,if myers decides to make another austin powers movie maybe he should just stick with austin and dr evil,"[0.00350541 0.00324708 0.00311274 0.00211001 0.00198145 0.00194625
 0.00183892]"
1625,1625,test_1050,test,0,negative,they same felt like the movie to,they felt like the same movie to me,"[0.02694813 0.00964863 0.00935728 0.00375584 0.00287213 0.0025555
 0.00073592]"
100,100,test_1081,test,0,negative,t but 117 why do simply that,there s plenty of style in guillermo del toro s sequel to the 1998 hit but why do we need 117 minutes to tell a tale that simply ca n t sustain more than 90 minutes,"[0.00244385 0.00242645 0.00216065 0.00196079 0.00182332 0.0014966
 0.00133548]"
1004,1004,test_1796,test,0,negative,this is nothing film obsolete an stake,what s at stake in this film is nothing more than an obsolete if irritating notion of class,"[0.00340103 0.00261472 0.00158062 0.00134872 0.0012852  0.00125286
 0.00117353]"
189,189,test_449,test,1,positive,is a that should seen film danang,daughter from danang is a film that should be seen by all especially those who are n t aware of or have forgotten about the unmentioned victims of war,"[0.01059895 0.00727161 0.00653657 0.00361688 0.00275209 0.00195877
 0.00133969]"
