,Unnamed: 0,annotation_id,exp_split,label,label_id,text,full text doc,importance_scores
211,211,test_1613,test,0,negative,observant facile preciousness cleverness leavitt noxious based,based on a david leavitt story the film shares that writer s usual blend of observant cleverness too facile coincidence and slightly noxious preciousness,"[0.18876308 0.15584461 0.13022482 0.10669789 0.08367264 0.07639188
 0.0371334 ]"
591,591,test_351,test,1,positive,eerie night creates time events of of,kaufman creates an eerie sense of not only being there at the time of these events but the very night matthew was killed,"[0.14031424 0.13137557 0.12394007 0.1219534  0.09900852 0.08563336
 0.08563336]"
482,482,test_520,test,1,positive,providing of of that twinkle generally precious,a budget affair that exposes the generally sad existence of the bedouins while providing a precious twinkle of insight into their lives,"[0.09812278 0.06234034 0.06234034 0.04507415 0.0301508  0.02796703
 0.02290759]"
773,773,test_1104,test,0,negative,the with to of its parker s,earnest falls short of its ideal predecessor largely due to parker s ill advised meddling with the timeless source material,"[0.07135118 0.0390635  0.02983392 0.01163223 0.01034482 0.00946369
 0.00324877]"
1463,1463,test_1476,test,0,negative,half scene timing nearly beat off seems,the timing in nearly every scene seems a half beat off,"[ 0.1950895   0.17030641  0.16076337  0.07428467  0.06863612  0.03382996
 -0.01626474]"
333,333,test_295,test,1,positive,valedictory movies somehow making fine experiences richer,the pianist is a fine valedictory work for polanski made richer by his own experiences making his other movies somehow richer in the bargain,"[0.10627036 0.04892185 0.03541092 0.03514576 0.03462869 0.02702425
 0.02092947]"
749,749,test_540,test,1,positive,of good if s s it it,it s the cinematic equivalent of a good page turner and even if it s nonsense its claws dig surprisingly deep,"[0.06827938 0.06554352 0.02196232 0.01776835 0.01776835 0.01462279
 0.01462279]"
831,831,test_631,test,1,positive,of that is the all should a,theirs is a simple and heart warming story full of mirth that should charm all but the most cynical,"[0.09318605 0.04189963 0.02862636 0.02258839 0.02044643 0.01840013
 0.01687973]"
942,942,test_1621,test,0,negative,mean happened just t it it because,just because it really happened to you honey does n t mean that it s interesting to anyone else,"[0.08959104 0.06214031 0.06186241 0.05586675 0.03146773 0.03146773
 0.03070658]"
369,369,test_1743,test,0,negative,are but mean shot is they it,the streets shot by cinematographer michael ballhaus may be as authentic as they are mean but it is nearly impossible to care about what happens on them,"[0.30930611 0.30708742 0.17825961 0.15970533 0.15099001 0.08106206
 0.0456932 ]"
1171,1171,test_306,test,1,positive,unbelievably fun just man away leading perfection,an unbelievably fun film just a leading man away from perfection,"[0.16195065 0.01674569 0.01455258 0.01440797 0.0124682  0.00776074
 0.00682139]"
552,552,test_948,test,0,negative,only is an ridden the the worse,the only thing worse than your substandard run of the mill hollywood picture is an angst ridden attempt to be profound,"[0.08423136 0.07475588 0.0657052  0.04616125 0.0451746  0.0451746
 0.04081523]"
686,686,test_768,test,1,positive,of as the a a look at,sits uneasily as a horror picture but finds surprising depth in its look at the binds of a small family,"[0.07710735 0.05449365 0.03187373 0.02774998 0.02774998 0.02373418
 0.01442751]"
551,551,test_877,test,0,negative,contrived gags stultifyingly half pieces gross stylized,its gross out gags and colorful set pieces are of course stultifyingly contrived and too stylized by half,"[0.12284539 0.09304672 0.09239215 0.05370936 0.0372171  0.02787787
 0.01985526]"
1200,1200,test_1366,test,0,negative,disjointed humorless mess movie but it s,but as a movie it s a humorless disjointed mess,"[ 0.5791035   0.2957223   0.09076314  0.02869918 -0.04072282 -0.04559512
 -0.04942261]"
873,873,test_1749,test,0,negative,sadism unceasing own ends obsession graphically so,the unceasing sadism is so graphically excessive the director just ends up exposing his own obsession,"[0.10838604 0.05634536 0.03511884 0.03158567 0.02417285 0.01476285
 0.0131426 ]"
1657,1657,test_1797,test,0,negative,format suffer chosen stories the the from,the stories here suffer from the chosen format,"[ 0.06565508  0.05998939  0.03643793  0.0260392  -0.02034989 -0.02034989
 -0.04246287]"
443,443,test_836,test,1,positive,that this funny and it it so,thrilling provocative and darkly funny this timely sci fi mystery works on so many different levels that it not only invites it demands repeated viewings,"[0.05691915 0.0419363  0.0404072  0.02954861 0.02214267 0.02214267
 0.01601931]"
1554,1554,test_887,test,1,positive,stinging times thoughtful even of lots fun,thoughtful even stinging at times and lots of fun,"[ 5.6150548e-02  4.2787883e-02  2.5536150e-02  1.6955733e-02
  1.0556716e-02  5.9402473e-03 -5.2661635e-05]"
270,270,test_775,test,1,positive,hypnotically huppert gives yourself you understand intriguing,huppert gives erika a persona that is so intriguing that you find yourself staring hypnotically at her trying to understand her and wondering if she ll crack,"[0.9600228  0.66620874 0.38335434 0.23683879 0.22244614 0.22169861
 0.21428838]"
621,621,test_932,test,0,negative,nikita perspective transporter unlike lacks femme professional,unlike his directorial efforts la femme nikita and the professional the transporter lacks besson s perspective as a storyteller,"[0.03535508 0.03416032 0.03388435 0.02975201 0.01611535 0.01363077
 0.00987531]"
502,502,test_1213,test,1,positive,bright wish fulfilling chipper characters davis things,davis has a bright chipper style that keeps things moving while never quite managing to connect her wish fulfilling characters to the human race,"[0.18903363 0.14713281 0.13296619 0.1239446  0.10737027 0.0613021
 0.05633204]"
1580,1580,test_1425,test,0,negative,yuks movement not much no no of,no movement no yuks not much of anything,"[ 0.11679929  0.06494892  0.01004142 -0.00270358 -0.01883273 -0.01883273
 -0.05047355]"
888,888,test_321,test,1,positive,of like by the the the for,by the end of no such thing the audience like beatrice has a watchful affection for the monster,"[0.06104521 0.01959549 0.00922987 0.00655704 0.00655704 0.00655704
 0.00346512]"
875,875,test_3,test,1,positive,good to intentions more perhaps picture literally,perhaps no picture ever made has more literally showed that the road to hell is paved with good intentions,"[0.08611566 0.01665659 0.0120991  0.00959339 0.00672159 0.00618455
 0.00259849]"
1369,1369,test_658,test,1,positive,just is the a big gorgeous taking,the film is just a big gorgeous mind blowing breath taking mess,"[0.10284469 0.10172149 0.08976737 0.07192569 0.04358721 0.02036782
 0.00628932]"
285,285,test_1711,test,0,negative,to to to in the that a,on the right track to something that s creepy and effective it s just going to take more than a man in a bullwinkle costume to get there,"[0.18746747 0.18746747 0.18746747 0.15616965 0.14364004 0.13601695
 0.11944547]"
1680,1680,test_628,test,1,positive,fact blend fiction clever of a and,a clever blend of fact and fiction,"[ 0.21620819  0.17870222  0.13799024  0.12866652 -0.03586579 -0.17499988
 -0.20138696]"
874,874,test_1768,test,0,negative,lots adults young score other hipness try,winds up feeling like lots of other quirky movies that try to score hipness points with young adults,"[0.03307517 0.03060191 0.02834068 0.02617371 0.02350321 0.01353072
 0.01201955]"
741,741,test_456,test,1,positive,goals yes comedy characters romantic talk working,a romantic comedy yes but one with characters who think and talk about their goals and are working on hard decisions,"[0.12889975 0.07116172 0.06675811 0.05538641 0.04264103 0.04148596
 0.03535844]"
1181,1181,test_554,test,1,positive,that the a it by without marvel,a yarn that respects the marvel version without becoming ensnared by it,"[ 0.14851211  0.09931441  0.08828662  0.05953394  0.03612008 -0.03769625
 -0.05848942]"
412,412,test_1637,test,0,negative,crosscuts fails abruptly resonance lend individual dramatic,as it abruptly crosscuts among the five friends it fails to lend the characters individual stories enough dramatic resonance to make us care about them,"[0.15364616 0.13878104 0.04654106 0.04422558 0.03167356 0.02528734
 0.01858492]"
1389,1389,test_1285,test,0,negative,dull provocative nor only neither be turns,all this turns out to be neither funny nor provocative only dull,"[ 0.30517912  0.27132863  0.260019    0.1408244   0.0792411  -0.00220231
 -0.01582168]"
374,374,test_105,test,1,positive,may has how the to to a,a classy item by a legend who may have nothing left to prove but still has the chops and drive to show how its done,"[0.25508404 0.20066258 0.18828264 0.17793187 0.1684669  0.1684669
 0.13361964]"
1364,1364,test_560,test,1,positive,of the made it s honest ever,it s one of the most honest films ever made about hollywood,"[0.0795209  0.03606037 0.03343216 0.02571123 0.02017636 0.01287865
 0.00994318]"
1374,1374,test_736,test,1,positive,is a s for many eight crazy,eight crazy nights is a showcase for sandler s many talents,"[ 0.12286694  0.08235613  0.06169761  0.03363009  0.01085617 -0.01190716
 -0.02680418]"
1211,1211,test_1739,test,0,negative,remotely stopped intelligent long ago done all,had anyone here done anything remotely intelligent we all could have stopped watching long ago,"[ 0.0474588   0.0308633   0.02537289  0.01516695  0.00939924  0.00715419
 -0.00979328]"
1235,1235,test_649,test,1,positive,that and is a created has weird,barney has created a tour de force that is weird wacky and wonderful,"[ 0.15619914  0.13618904  0.11837294  0.10669763  0.06809131  0.05753989
 -0.04126343]"
21,21,test_1472,test,0,negative,implausible sitcom bows never a situation loose,director brian levant who never strays far from his sitcom roots skates blithely from one implausible situation to another pausing only to tie up loose ends with more bows than you ll find on a french poodle,"[0.11361878 0.05959604 0.05493012 0.04116063 0.03347755 0.02603433
 0.02360568]"
1486,1486,test_302,test,1,positive,what a of this like like should,a model of what films like this should be like,"[0.15598941 0.10593466 0.09656614 0.09077845 0.05137905 0.05137905
 0.03148011]"
108,108,test_192,test,1,positive,a a t from and the put,visits spy movie territory like a novel you ca n t put down examines a footnote to history seldom brought to light on the screen and keeps you guessing from first frame to last,"[0.13196397 0.13196397 0.08808866 0.08546997 0.07682105 0.06062565
 0.03898758]"
172,172,test_1147,test,0,negative,but dull a the back scarcely not,dull if not devoid of wit this shaggy dog longs to frisk through the back alleys of history but scarcely manages more than a modest snoozy charm,"[0.08939933 0.07695547 0.04650047 0.02429777 0.01349872 0.00749834
 0.00501551]"
1379,1379,test_846,test,1,positive,that and a a an both mind,an excellent romp that boasts both a heart and a mind,"[ 0.17525215  0.11378229  0.09690839  0.09690839  0.0603672   0.03266199
 -0.04081412]"
1093,1093,test_202,test,1,positive,provocatuers testud parmentier superlative performances give lead,lead provocatuers testud and parmentier give superlative performances,"[ 0.70335364  0.40230888  0.27945814  0.1659947   0.0594807  -0.00858484
 -0.0192863 ]"
1551,1551,test_772,test,0,negative,the a of like place south border,like a south of the border melrose place,"[ 0.12850699  0.1095472   0.04608596 -0.02300998 -0.05281812 -0.12247296
 -0.13076845]"
421,421,test_155,test,1,positive,moviemaking welcome period wit way done careful,it s traditional moviemaking all the way but it s done with a lot of careful period attention as well as some very welcome wit,"[0.29603362 0.21102896 0.15403432 0.14308394 0.10216037 0.0911338
 0.08991601]"
1529,1529,test_1794,test,0,negative,an about old dusty film entire quietly,an entire film about researchers quietly reading dusty old letters,"[ 0.08708771  0.08491518  0.00425562 -0.00859892 -0.0210923  -0.02609271
 -0.0318234 ]"
890,890,test_363,test,1,positive,that is the to open s impressive,most impressive though is the film s open ended finale that refuses to entirely close its characters emotional wounds,"[0.10170844 0.07171457 0.06046087 0.05956154 0.04543352 0.03883256
 0.03631338]"
980,980,test_1052,test,0,negative,birot nothing but competent very or enough,birot is a competent enough filmmaker but her story has nothing fresh or very exciting about it,"[0.07284009 0.06399428 0.03424853 0.03037837 0.02382708 0.01362324
 0.00264995]"
1113,1113,test_621,test,1,positive,just and it it to there are,there are slow and repetitive parts but it has just enough spice to keep it interesting,"[0.09580096 0.07739207 0.0609125  0.0609125  0.05689235 0.05677638
 0.0565845 ]"
948,948,test_1793,test,0,negative,search laughs does favour t audience miss,a frantic search for laughs with a hit to miss ratio that does n t exactly favour the audience,"[0.04281551 0.04092718 0.02476628 0.02378053 0.02252525 0.01926853
 0.01661338]"
1276,1276,test_1786,test,0,negative,boring refuses flat grim werewolf develop level,a grim flat and boring werewolf movie that refuses to develop an energy level,"[0.22601622 0.2011053  0.17841391 0.13864541 0.13061354 0.11839963
 0.06508261]"
104,104,test_1516,test,0,negative,the a it even s up of,a gob of drivel so sickly sweet even the eager consumers of moore s pasteurized ditties will retch it up like rancid creme brulee,"[0.06354159 0.05503808 0.04716195 0.03706323 0.02008228 0.01535762
 0.00153758]"
116,116,test_652,test,1,positive,insultingly innocuous sappy degrees refreshing years 180,it is so refreshing to see robin williams turn 180 degrees from the string of insultingly innocuous and sappy fiascoes he s been making for the last several years,"[0.18053097 0.1673597  0.14775875 0.14499256 0.13015303 0.12562402
 0.11494526]"
153,153,test_121,test,1,positive,special indulge effects force way folks fi,as lo fi as the special effects are the folks who cobbled nemesis together indulge the force of humanity over hardware in a way that george lucas has long forgotten,"[0.31002474 0.1928674  0.10866205 0.08959953 0.07307736 0.06788569
 0.05834725]"
1630,1630,test_1135,test,0,negative,intermittently pleasing routine mostly effort but an,an intermittently pleasing but mostly routine effort,"[ 0.57466304  0.34080577  0.11020251  0.08138139  0.02678142 -0.10883839
 -0.15245625]"
646,646,test_1488,test,0,negative,alone funny steven spielberg home do know,home alone goes hollywood a funny premise until the kids start pulling off stunts not even steven spielberg would know how to do,"[0.03611704 0.03453988 0.02673008 0.02363389 0.02285551 0.01556691
 0.0147233 ]"
1328,1328,test_1395,test,0,negative,utter lack complete offense movie tension its,the movie s biggest offense is its complete and utter lack of tension,"[ 0.12812763  0.09252464  0.09178224  0.08795481  0.02464897  0.01779551
 -0.00514044]"
120,120,test_787,test,0,negative,nothing us the and perverted for before,nothing denis has made before like beau travil and nenette et boni could prepare us for this gory perverted sex soaked riff on the cannibal genre,"[0.06827559 0.05412477 0.05225471 0.05030483 0.02725942 0.0212112
 0.01808144]"
157,157,test_397,test,1,positive,fully you you is to examined how,one of the best examples of how to treat a subject you re not fully aware is being examined much like a photo of yourself you did n t know was being taken,"[0.34966063 0.2841609  0.2841609  0.22346255 0.21924993 0.19364978
 0.16651407]"
91,91,test_236,test,1,positive,is polished meaning to to a a,parker holds true to wilde s own vision of a pure comedy with absolutely no meaning and no desire to be anything but a polished sophisticated entertainment that is in love with its own cleverness,"[0.3061316  0.22936755 0.17149293 0.17087305 0.17087305 0.16836123
 0.16836123]"
314,314,test_1281,test,0,negative,are when when it it and in,falters when it takes itself too seriously and when it depends too heavily on its otherwise talented cast to clown in situations that are n t funny,"[0.3157555  0.15575168 0.15575168 0.15298304 0.15298304 0.14794841
 0.09733427]"
1531,1531,test_161,test,1,positive,that the a cop well story amazingly,a cop story that understands the medium amazingly well,"[0.06922492 0.03229381 0.02411821 0.01530434 0.00968112 0.00054557
 0.00026617]"
88,88,test_16,test,1,positive,includes how is amazing that lives it,with a cast that includes some of the top actors working in independent film lovely amazing involves us because it is so incisive so bleakly amusing about how we go about our lives,"[0.3903028  0.24120009 0.2292134  0.22872268 0.2195108  0.21216476
 0.16789421]"
85,85,test_1441,test,0,negative,but been embarrassing script still weak and,the overall feel of the film is pretty cheesy but there s still a real sense that the star trek tradition has been honored as best it can given the embarrassing script and weak direction,"[0.191526   0.18019286 0.04886998 0.04028006 0.03506576 0.03042125
 0.02576765]"
892,892,test_423,test,1,positive,elling therapeutic of really laugh crazy guys,elling really is about a couple of crazy guys and it s therapeutic to laugh along with them,"[0.20814735 0.12173998 0.07595123 0.03671655 0.02271651 0.0202365
 0.01269153]"
1143,1143,test_1397,test,0,negative,franchise off halloween resurrection is it been,if this is the resurrection of the halloween franchise it would have been better off dead,"[0.07899036 0.04333586 0.03906441 0.0378869  0.02702434 0.02193663
 0.02191065]"
232,232,test_1075,test,0,negative,a a and damned get many many,a gimmick in search of a movie how to get carvey into as many silly costumes and deliver as many silly voices as possible plot mechanics be damned,"[0.07085312 0.07085312 0.03635716 0.0117914  0.00939171 0.00805996
 0.00805996]"
1336,1336,test_1493,test,0,negative,of will this a one fans find,even die hard fans of japanese animation will find this one a challenge,"[ 0.07449514  0.06761259  0.06252915  0.06012461  0.01166511 -0.01229859
 -0.02153389]"
971,971,test_781,test,1,positive,of is heart the the in just,in adobo ethnicity is not just the spice but at the heart of more universal concerns,"[0.07716596 0.0202656  0.01824646 0.01678983 0.01678983 0.01236147
 0.0095496 ]"
1317,1317,test_1084,test,0,negative,and a so first slightly less average,a strong first quarter slightly less so second quarter and average second half,"[ 0.13941447  0.11517402  0.05992788  0.01228222 -0.01578966 -0.0721079
 -0.08675742]"
612,612,test_770,test,1,positive,of is the a a there even,there is a refreshing absence of cynicism in stuart little 2 quite a rarity even in the family film market,"[0.09298514 0.0590233  0.05130985 0.04422057 0.04422057 0.04262376
 0.01004836]"
1006,1006,test_18,test,1,positive,and a a what doing it good,scores a few points for doing what it does with a dedicated and good hearted professionalism,"[0.05576006 0.0542962  0.0542962  0.05173822 0.04972723 0.04411682
 0.02946757]"
768,768,test_1001,test,0,negative,stillborn worn future box video cover ballistic,some like ballistic arrive stillborn looking like the beaten well worn video box cover of seven years into the future,"[0.1176409  0.08354519 0.07113204 0.0510609  0.04362015 0.02439041
 0.02218245]"
1615,1615,test_659,test,1,positive,sobering lively film sharp ultimately funny and,sharp lively funny and ultimately sobering film,"[ 0.33100486  0.21618754  0.12431694  0.10757156  0.08077867 -0.06479802
 -0.19687603]"
1127,1127,test_951,test,0,negative,nerdy cherish inhabit dull imprisonment avoid folks,it s best to avoid imprisonment with the dull nerdy folks that inhabit cherish,"[0.6113118  0.49206275 0.32087806 0.30324954 0.25623024 0.16931134
 0.02528192]"
1490,1490,test_365,test,1,positive,escapism sincere polished relatively piece of a,a polished and relatively sincere piece of escapism,"[ 0.78750455  0.30132085  0.1653803   0.16440241  0.14865986 -0.02421188
 -0.1658121 ]"
936,936,test_1367,test,0,negative,and just dr another evil with if,if myers decides to make another austin powers movie maybe he should just stick with austin and dr evil,"[0.03020941 0.0245839  0.02427218 0.02309614 0.02125304 0.01793179
 0.01368085]"
1625,1625,test_1050,test,0,negative,movie me same they to like felt,they felt like the same movie to me,"[ 0.06153777 -0.04658042 -0.04837042 -0.06393336 -0.06611365 -0.07866424
 -0.08680972]"
100,100,test_1081,test,0,negative,but a t the than there to,there s plenty of style in guillermo del toro s sequel to the 1998 hit but why do we need 117 minutes to tell a tale that simply ca n t sustain more than 90 minutes,"[0.20666987 0.14655656 0.11367451 0.07189505 0.05011487 0.03884666
 0.02864261]"
1004,1004,test_1796,test,0,negative,obsolete nothing class notion irritating stake an,what s at stake in this film is nothing more than an obsolete if irritating notion of class,"[0.11649342 0.05621834 0.04023438 0.03717615 0.03398123 0.01352593
 0.0085445 ]"
189,189,test_449,test,1,positive,danang film daughter should all n aware,daughter from danang is a film that should be seen by all especially those who are n t aware of or have forgotten about the unmentioned victims of war,"[0.33674723 0.18020913 0.10715662 0.09521367 0.09025718 0.08632349
 0.08452016]"
1014,1014,test_139,test,1,positive,worth of s and it because performances,but it s worth recommending because of two marvelous performances by michael caine and brendan fraser,"[0.07847267 0.0775454  0.01839287 0.01379443 0.01048859 0.00589136
 0.00571202]"
1169,1169,test_282,test,1,positive,the and and your by them them,will grab your children by the imagination and amaze them and amuse them,"[0.05369201 0.0483333  0.0483333  0.02900277 0.00955667 0.00137685
 0.00137685]"
1386,1386,test_1262,test,0,negative,slog pokemon fan long committed most anyone,a long slog for anyone but the most committed pokemon fan,"[ 0.3031069   0.2227774   0.17360097  0.10925243  0.01924269  0.01444163
 -0.00836628]"
758,758,test_750,test,1,positive,of of and and a detailed visual,dark resonant inventively detailed and packed with fleet turns of plot and a feast of visual amazement,"[ 6.5397277e-02  6.5397277e-02  3.2931052e-02  3.2931052e-02
  3.0403160e-02  7.3536299e-05 -2.7370667e-03]"
679,679,test_492,test,1,positive,we we we energy and passion s,we need moore s noisy cocky energy his passion and class consciousness we need his shticks we need his stones,"[0.04275865 0.04275865 0.04275865 0.02137292 0.00701182 0.00671958
 0.00420664]"
1339,1339,test_1513,test,0,negative,drowns soundtrack lousy dialogue for out it,say this for the soundtrack it drowns out the lousy dialogue,"[ 0.29738092  0.23392636  0.21062925  0.09946504 -0.02287287 -0.04511473
 -0.05731899]"
477,477,test_416,test,1,positive,ingratiating cozy challenging always interesting clever work,not a cozy or ingratiating work but it s challenging sometimes clever and always interesting and those are reasons enough to see it,"[0.69843614 0.17965667 0.14076227 0.12300019 0.08273617 0.08063771
 0.07381062]"
1533,1533,test_304,test,1,positive,are that just these good yeah damn,yeah these flicks are just that damn good,"[ 0.12282631  0.10918532  0.05437192  0.02268371  0.02080114  0.01158993
 -0.02413705]"
77,77,test_834,test,1,positive,heart angel spirit plays extended times dancing,there are times when a rumor of angels plays like an extended episode of touched by an angel a little too much dancing a few too many weeping scenes but i liked its heart and its spirit,"[0.36838436 0.22014016 0.15806329 0.11980203 0.10714821 0.09681596
 0.09257282]"
163,163,test_744,test,1,positive,you the in a a that 77,its direction its script and weaver s performance as a vaguely discontented woman of substance make for a mildly entertaining 77 minutes if that s what you re in the mood for,"[0.17075092 0.1311188  0.11626139 0.11181561 0.11181561 0.07886716
 0.07327268]"
557,557,test_1056,test,0,negative,is is a at and and it,it is a comedy that s not very funny and an action movie that is not very thrilling and an uneasy alliance at that,"[0.25865823 0.25865823 0.17350459 0.1509004  0.14093749 0.14093749
 0.14087847]"
1120,1120,test_803,test,1,positive,of that challenges pushes the and and,a comprehensive and provocative film one that pushes the boundaries of biography and challenges its audience,"[0.07058249 0.02791556 0.02789319 0.02173301 0.01870007 0.01316495
 0.01316495]"
1058,1058,test_1306,test,0,negative,bludgeon end unconscious myself for hard with,by the end i was looking for something hard with which to bludgeon myself unconscious,"[0.05406842 0.04477401 0.02937409 0.01136083 0.00477794 0.00469614
 0.00253654]"
1194,1194,test_1028,test,0,negative,preferred spending n 7 00 t or,it would n t be my preferred way of spending 100 minutes or 7 00,"[0.05220402 0.04473549 0.0247134  0.01142824 0.00977216 0.00856728
 0.0078607 ]"
343,343,test_591,test,1,positive,leoni empress magic allen time hollywood years,for the first time in several years mr allen has surpassed himself with the magic he s spun with the hollywood empress of ms leoni s ellie,"[0.5313981  0.28813222 0.28783557 0.1474141  0.14117685 0.14009714
 0.12137873]"
546,546,test_756,test,1,positive,that is is and a a the,rain is a small treasure enveloping the viewer in a literal and spiritual torpor that is anything but cathartic,"[0.08897153 0.05439491 0.05439491 0.05087574 0.05022653 0.05022653
 0.04910826]"
1279,1279,test_14,test,1,positive,sophistication offers of of true air breath,offers a breath of the fresh air of true sophistication,"[0.29753983 0.08008418 0.04716105 0.04716105 0.04649528 0.0382315
 0.02943025]"
468,468,test_253,test,1,positive,dass worth grace response seeking man ram,for anyone who remembers the 60s or is interested in one man s response to stroke ram dass fierce grace is worth seeking out,"[0.20543632 0.16854523 0.14068949 0.1180352  0.08966624 0.06647451
 0.06002344]"
69,69,test_1232,test,0,negative,the the the is are most poor,god help the poor woman if attal is this insecure in real life his fictional yvan s neuroses are aggravating enough to exhaust the patience of even the most understanding spouse,"[0.06147899 0.06147899 0.06147899 0.06045221 0.05048489 0.03752901
 0.03203929]"
629,629,test_1083,test,0,negative,no a t bucks did their hard,no reason for anyone to invest their hard earned bucks into a movie which obviously did n t invest much into itself either,"[0.15170795 0.06733537 0.05994496 0.05513768 0.04595819 0.0452146
 0.02543019]"
941,941,test_1581,test,0,negative,dumbest sketchiest aspiring age coming may on,this may be the dumbest sketchiest movie on record about an aspiring writer s coming of age,"[0.12054505 0.09467196 0.01528675 0.00857109 0.0063758  0.00565861
 0.00153501]"
699,699,test_1114,test,0,negative,obtuse unapproachable delibrately enigma name movie good,enigma is a good name for a movie this delibrately obtuse and unapproachable,"[0.68057287 0.6364272  0.5943683  0.15808332 0.11078094 0.05110572
 0.009486  ]"
427,427,test_371,test,1,positive,of s heart u to an the,an inspiring and heart affecting film about the desperate attempts of vietnamese refugees living in u s relocation camps to keep their hopes alive in 1975,"[0.07730876 0.04179562 0.04129091 0.03504808 0.0309748  0.02997225
 0.02227009]"
1400,1400,test_1564,test,0,negative,dreary body appeal annoying highly one will,dreary highly annoying some body will appeal to no one,"[ 0.4289496   0.14751996  0.14695951  0.12285857  0.04397583  0.00402937
 -0.04329804]"
1352,1352,test_220,test,1,positive,that and a with moving beauty faces,a thoughtful moving piece that faces difficult issues with honesty and beauty,"[ 0.19943827  0.14395258  0.1257222   0.01128282 -0.05136031 -0.05530555
 -0.05681594]"
